note_id,onset,offset,score_position,score_position_offset,note,midi_number,note_duration,bar_id,bar_position
272,81.0795,81.5591,144,145,F#4,66,1,36,0
273,81.5591,81.65,145,145,A4,69,0,36,1
274,81.6295,81.9705,145,146,G4,67,1,36,1
275,82.1205,82.6091,146,147,E4,64,1,36,2
277,82.9205,83.1205,148,148.5,D4,62,0.5,37,0
278,83.1205,83.4205,148,148.5,D4,62,0.5,37,0
279,83.4091,83.5295,148.5,148.75,E4,64,0.25,37,0.5
281,83.5,83.6,148.75,149,F#4,66,0.25,37,0.75
282,83.6091,83.75,149,149.25,G4,67,0.25,37,1
283,83.75,83.85,149.25,149.5,A4,69,0.25,37,1.25
284,83.85,83.9591,149.5,149.75,B4,71,0.25,37,1.5
285,83.9591,84.0795,149.75,150,C#5,73,0.25,37,1.75
286,84.1,84.2091,150,150.25,D5,74,0.25,37,2
287,84.2091,84.3,150.25,150.5,E5,76,0.25,37,2.25
288,84.3091,84.4205,150.5,150.75,F#5,78,0.25,37,2.5
289,84.4205,84.5409,150.75,151,G5,79,0.25,37,2.75
290,84.5795,84.6795,151,151.25,A5,81,0.25,37,3
291,84.6795,84.7909,151.25,151.5,B5,83,0.25,37,3.25
292,84.7909,84.8909,151.5,151.75,C#6,85,0.25,37,3.5
293,84.8909,85.0591,151.75,152,D6,86,0.25,37,3.75
294,85.0591,85.3091,152,152.5,D6,86,0.5,38,0
295,85.3091,85.4,152.5,152.75,B5,83,0.25,38,0.5
297,85.55,85.7909,153,153.5,B5,83,0.5,38,1
298,85.7909,86.1795,153.5,153.75,G5,79,0.25,38,1.5
300,86.1,86.4091,154,154.5,G5,79,0.5,38,2
301,86.4091,87.1705,154.5,154.75,E5,76,0.25,38,2.5
303,87.1705,87.2909,156,156.25,F#5,78,0.25,39,0
304,87.2909,87.4205,156.25,156.5,G5,79,0.25,39,0.25
305,87.4409,87.5409,156.5,156.75,A5,81,0.25,39,0.5
306,87.5409,87.6909,156.75,157,B5,83,0.25,39,0.75
307,87.6909,87.8091,157,157.25,A5,81,0.25,39,1
308,87.8091,87.9091,157.25,157.5,B5,83,0.25,39,1.25
309,87.9091,88.0205,157.5,157.75,C#6,85,0.25,39,1.5
310,88.0205,88.1409,157.75,158,D6,86,0.25,39,1.75
311,88.5,88.75,158,160,E5,76,2,39,2
313,88.75,89.35,160,160,E5,76,0,39,4
314,89.15,90.7795,160,161,D5,74,1,40,0
316,91.3705,95.65,164,173,A5,81,9,41,0
318,96.05,96.18,173.5,173.5,E6,88,0,43,0
319,96.12,96.309,173.5,173.75,D6,86,0.25,43,0
320,96.22,96.309,173.75,174,C#6,85,0.25,43,0.25
321,96.309,96.57,174,174.5,D6,86,0.5,43,0.5
322,96.57,96.58,174.5,175,D6,86,0.5,43,1
323,96.809,96.82,175,175.5,D6,86,0.5,43,1.5
324,97.05,97.33,175.5,176,D6,86,0.5,43,2
325,97.33,97.4,176,176.125,D6,86,0.125,44,0
326,97.4,97.409,176.125,176.25,E6,88,0.125,44,0.125
327,97.47,97.47,176.25,177,F#6,90,0.75,44,0.25
329,98.13,98.259,177.5,177.5,E6,88,0,44,1.5
330,98.04857143,98.16428571,177.5,177.75,D6,86,0.25,44,1.5
331,98.16428571,98.28,177.75,178,C#6,85,0.25,44,1.75
332,98.28,98.659,178,178.5,D6,86,0.5,44,2
333,98.659,98.659,178.5,179,D6,86,0.5,44,2.5
334,98.9,98.9,179,179.5,D6,86,0.5,44,3
335,99.13,99.409,179.5,180,D6,86,0.5,44,3.5
336,99.3532,99.409,180,180.125,D6,86,0.125,45,0
337,99.409,99.509,180.125,180.25,E6,88,0.125,45,0.125
338,99.509,99.73,180.25,181,F#6,90,0.75,45,0.25
339,99.909,99.95,181,181.125,C6,84,0.125,45,1
340,99.95,100.03,181.125,181.25,C#6,85,0.125,45,1.125
341,100.03,100.141,181.25,182,D6,86,0.75,45,1.25
342,100.4405714,100.509,182,182.125,G5,79,0.125,45,2
343,100.509,100.58,182.125,182.25,A5,81,0.125,45,2.125
344,100.591,100.85,182.25,183,B5,83,0.75,45,2.25
345,100.93,100.991,183,183.125,E5,76,0.125,45,3
346,100.991,101.08,183.125,183.25,F#5,78,0.125,45,3.125
347,101.08,101.33,183.25,184,G5,79,0.75,45,3.25
348,101.6,102.62,184,186,A4,69,2,46,0
349,102.85,103.12,186,188,E5,76,2,46,2
350,103.409,103.48,188,188,D5,74,0,46,4
351,103.48,103.62,188,188,E5,76,0,46,4
352,103.63,103.8,188,188.25,D6,86,0.25,47,0
353,103.77,103.891,188.25,188.5,E6,88,0.25,47,0.25
354,103.891,104.13,188.5,188.75,F#6,90,0.25,47,0.5
355,104.0105,104.13,188.75,189,F#6,90,0.25,47,0.75
356,104.13,104.259,189,189.25,B5,83,0.25,47,1
357,104.259,104.38,189.25,189.5,C#6,85,0.25,47,1.25
358,104.38,104.591,189.5,189.75,D6,86,0.25,47,1.5
359,104.5,104.62,189.75,190,D6,86,0.25,47,1.75
360,104.62,104.75,190,190.25,G5,79,0.25,47,2
361,104.75,104.859,190.25,190.5,A5,81,0.25,47,2.25
362,104.859,105.091,190.5,190.75,B5,83,0.25,47,2.5
363,104.975,105.091,190.75,191,B5,83,0.25,47,2.75
364,105.091,105.209,191,191.25,E5,76,0.25,47,3
365,105.209,105.33,191.25,191.5,F#5,78,0.25,47,3.25
366,105.33,105.65,191.5,191.75,G5,79,0.25,47,3.5
367,105.5195,105.709,191.75,192,G5,79,0.25,47,3.75
368,105.709,106.78,192,194.25,A3,57,2.25,48,0
369,106.83,106.97,194.25,194.5,A4,69,0.25,48,2.25
370,106.97,107.1,194.5,194.75,G#4,68,0.25,48,2.5
371,107.1,107.2,194.75,195,A4,69,0.25,48,2.75
372,107.2,107.341,195,195.25,B4,71,0.25,48,3
373,107.341,107.459,195.25,195.5,A4,69,0.25,48,3.25
374,107.459,107.609,195.5,195.75,C#5,73,0.25,48,3.5
375,107.609,107.709,195.75,196,A4,69,0.25,48,3.75
376,107.709,107.87,196,196.25,D5,74,0.25,49,0
377,107.87,107.941,196.25,196.5,A4,69,0.25,49,0.25
378,107.941,108.091,196.5,196.75,E5,76,0.25,49,0.5
379,108.091,108.191,196.75,197,A4,69,0.25,49,0.75
380,108.191,108.33,197,197.25,F#5,78,0.25,49,1
381,108.33,108.441,197.25,197.5,A4,69,0.25,49,1.25
382,108.441,108.591,197.5,197.75,G5,79,0.25,49,1.5
383,108.516,108.591,197.75,198,A4,69,0.25,49,1.75
384,108.591,108.82,198,198.25,A5,81,0.25,49,2
385,108.82,108.97,198.25,198.5,A4,69,0.25,49,2.25
386,108.97,109.1,198.5,198.75,B5,83,0.25,49,2.5
387,109.1,109.209,198.75,199,A4,69,0.25,49,2.75
388,109.209,109.38,199,199.25,C#6,85,0.25,49,3
389,109.38,109.459,199.25,199.5,A4,69,0.25,49,3.25
390,109.459,109.55,199.5,199.75,D6,86,0.25,49,3.5
391,109.55,109.691,199.75,200,A4,69,0.25,49,3.75
392,109.73,110.259,200,201,A5,81,1,50,0
393,110.63,111.37,201,203,A5,81,2,50,1
394,111.37,111.4625,203,203.25,G5,79,0.25,50,3
395,111.4625,111.555,203.25,203.5,F#5,78,0.25,50,3.25
396,111.555,111.6475,203.5,203.75,E5,76,0.25,50,3.5
397,111.6475,111.74,203.75,204,D5,74,0.25,50,3.75
398,111.74,113.22,204,208,E5,76,4,51,0
401,113.22,113.59,208,209,D5,74,1,52,0
