note_id,onset,offset,score_position,score_position_offset,note,midi_number,note_duration,bar_id,bar_position
45,14.9955,15.8659,21,22.75,C6,84,1.75,5,1
46,15.8659,16.0159,22.75,23,A5,81,0.25,5,2.75
47,16.0159,16.5455,23,24.5,C6,84,1.5,5,3
48,16.7545,16.975,24.5,25,B5,83,0.5,6,0
49,17.025,17.1955,25,25.5,A5,81,0.5,6,0.5
50,17.2955,17.2955,25.5,26,B5,83,0.5,6,1
51,17.5455,17.7341,26,26.5,A5,81,0.5,6,1.5
52,17.7545,18.025,26.5,27,G5,79,0.5,6,2
53,18.025,18.1841,27,27.5,F#5,78,0.5,6,2.5
54,18.275,18.4659,27.5,28,E5,76,0.5,6,3
55,18.5455,19.125,28,29.5,D5,74,1.5,7,0
56,19.3659,19.6545,29.5,30,E5,76,0.5,7,1.5
57,19.675,20.375,30,31.5,C5,72,1.5,7,2
58,20.4455,20.825,31.5,32,D5,74,0.5,7,3.5
59,20.825,21.4955,32,33.5,B4,71,1.5,8,0
60,21.4955,21.825,33.5,34,C5,72,0.5,8,1.5
61,21.8341,22.5545,34,35.5,A4,69,1.5,8,2
62,22.5545,23.1045,35.5,36,E5,76,0.5,8,3.5
64,23.1659,24.7045,36,39,G4,67,3,9,0
65,24.4455,24.7159,39,39.5,B4,71,0.5,9,3
66,24.7159,24.9841,39.5,40,A4,69,0.5,9,3.5
67,24.9841,25.5545,40,41,G4,67,1,10,0
69,27.1045,28.1955,44,46,G5,79,2,11,0
70,28.2841,28.775,46,47,B5,83,1,11,2
71,28.775,30.475,47,48,D6,86,1,11,3
72,29.34166667,30.475,48,50,D6,86,2,12,0
73,30.475,30.5841,50,50.25,C#6,85,0.25,12,2
74,30.5841,30.825,50.25,50.5,D6,86,0.25,12,2.25
75,30.70455,30.825,50.5,50.75,C#6,85,0.25,12,2.5
76,30.825,30.9455,50.75,51,D6,86,0.25,12,2.75
77,30.975,31.1841,51,51,E6,88,0,12,3
78,30.9455,31.1341,51,51.5,D6,86,0.5,12,3
79,31.2455,31.3455,51.5,51.75,C6,84,0.25,12,3.5
80,31.3659,31.4341,51.75,52,B5,83,0.25,12,3.75
81,31.7841,32.0341,52,53,G#5,80,1,13,0
82,32.075,32.5545,53,54,A5,81,1,13,1
83,32.5545,32.6955,54,54.25,C#5,73,0.25,13,2
84,32.6955,32.9341,54.25,54.5,D5,74,0.25,13,2.25
85,32.8148,32.9341,54.5,54.75,C#5,73,0.25,13,2.5
86,32.9341,33.0841,54.75,55,D5,74,0.25,13,2.75
87,33.0841,33.2159,55,55,E5,76,0,13,3
88,33.1955,33.3455,55,55.5,D5,74,0.5,13,3
89,33.3159,33.4545,55.5,55.75,C5,72,0.25,13,3.5
90,33.4659,33.5841,55.75,56,B4,71,0.25,13,3.75
91,33.6455,34.2045,56,57,G#4,68,1,14,0
92,34.2045,34.625,57,58,A4,69,1,14,1
94,35.1159,35.2545,58.75,59,D5,74,0.25,14,2.75
95,35.275,35.4955,59,59.5,F#5,78,0.5,14,3
96,35.4955,35.775,59.5,60,B5,83,0.5,14,3.5
97,35.775,36.025,60,60.5,A5,81,0.5,15,0
98,36.0341,36.3159,60.5,61,G5,79,0.5,15,0.5
99,36.3159,37.0955,61,62.5,G5,79,1.5,15,1
100,37.0955,37.2455,62.5,62.75,A5,81,0.25,15,2.5
101,37.2455,37.3545,62.75,63,B5,83,0.25,15,2.75
102,37.3545,37.475,63,63.25,A5,81,0.25,15,3
103,37.475,37.5955,63.25,63.5,G5,79,0.25,15,3.25
104,37.5955,37.7045,63.5,63.75,F#5,78,0.25,15,3.5
105,37.7045,37.7659,63.75,64,E5,76,0.25,15,3.75
106,37.875,38.1545,64,64.5,D5,74,0.5,16,0
107,38.1545,38.4659,64.5,65,C#5,73,0.5,16,0.5
109,38.9045,39.1659,66,66.5,C#5,73,0.5,16,2
110,39.1659,39.575,66.5,67,D5,74,0.5,16,2.5
112,40.0045,40.2659,68,68.5,D#5,75,0.5,17,0
113,40.2841,40.6045,68.5,69,E5,76,0.5,17,0.5
115,40.9955,41.1341,70,70.25,E5,76,0.25,17,2
116,41.1341,41.2341,70.25,70.5,G5,79,0.25,17,2.25
117,41.2341,41.3659,70.5,70.75,F#5,78,0.25,17,2.5
118,41.3659,41.4659,70.75,71,A5,81,0.25,17,2.75
119,41.4659,41.7455,71,71.5,G5,79,0.5,17,3
120,41.7455,41.9341,71.5,72,G4,67,0.5,17,3.5
121,41.9955,42.1455,72,72.5,F#4,66,0.5,18,0
122,42.3955,42.6045,72.5,73,A5,81,0.5,18,0.5
123,42.6045,42.8955,73,73.5,G5,79,0.5,18,1
124,42.8955,43.1841,73.5,74,F#5,78,0.5,18,1.5
125,43.1841,43.4455,74,74.5,E5,76,0.5,18,2
126,43.4455,43.6841,74.5,75,D5,74,0.5,18,2.5
127,43.6841,43.9545,75,75.5,C#5,73,0.5,18,3
128,43.9545,44.2545,75.5,76,C5,72,0.5,18,3.5
129,44.2545,45.4545,76,78.5,B4,71,2.5,19,0
130,45.4545,45.5841,78.5,78.75,C#5,73,0.25,19,2.5
131,45.5841,45.7045,78.75,79,D#5,75,0.25,19,2.75
132,45.725,45.825,79,79.25,E5,76,0.25,19,3
133,45.825,45.9455,79.25,79.5,F#5,78,0.25,19,3.25
134,45.9455,46.0545,79.5,79.75,G5,79,0.25,19,3.5
135,46.08525,46.225,79.75,80,A5,81,0.25,19,3.75
136,46.225,46.375,80,80.25,B5,83,0.25,20,0
137,46.375,46.5045,80.25,80.5,C#6,85,0.25,20,0.25
138,46.5045,46.7045,80.5,80.75,D6,86,0.25,20,0.5
139,46.7045,46.7455,80.75,81,C#6,85,0.25,20,0.75
140,46.7455,46.875,81,81.25,B5,83,0.25,20,1
141,46.875,46.9955,81.25,81.5,A5,81,0.25,20,1.25
142,46.9955,47.1045,81.5,81.75,G5,79,0.25,20,1.5
143,47.1045,47.2341,81.75,82,F#5,78,0.25,20,1.75
144,47.2545,47.475,82,82.25,E5,76,0.25,20,2
145,47.36475,47.475,82.25,82.5,D#5,75,0.25,20,2.25
146,47.475,47.5841,82.5,82.75,E5,76,0.25,20,2.5
147,47.6045,47.725,82.75,83,F#5,78,0.25,20,2.75
148,47.725,47.8341,83,83.25,G5,79,0.25,20,3
149,47.8841,47.975,83.25,83.5,A5,81,0.25,20,3.25
150,47.975,47.975,83.5,83.75,B5,83,0.25,20,3.5
151,48.1045,48.225,83.75,84,A#5,82,0.25,20,3.75
152,48.2341,48.3841,84,84.25,B5,83,0.25,21,0
153,48.3841,48.4955,84.25,84.5,C#6,85,0.25,21,0.25
154,48.525,48.775,84.5,84.75,D6,86,0.25,21,0.5
155,48.65,48.775,84.75,85,C#6,85,0.25,21,0.75
156,48.775,48.9045,85,85.25,B5,83,0.25,21,1
157,48.9045,49.0159,85.25,85.5,A5,81,0.25,21,1.25
158,49.0159,49.1341,85.5,85.75,G5,79,0.25,21,1.5
159,49.1341,49.2455,85.75,86,F#5,78,0.25,21,1.75
160,49.2545,49.3841,86,86.25,E5,76,0.25,21,2
161,49.3841,49.4841,86.25,86.5,D#5,75,0.25,21,2.25
162,49.4841,49.6159,86.5,86.75,E5,76,0.25,21,2.5
163,49.6159,49.7341,86.75,87,F#5,78,0.25,21,2.75
164,49.7341,49.8545,87,87.25,G#5,80,0.25,21,3
165,49.8545,49.975,87.25,87.5,A5,81,0.25,21,3.25
166,49.975,50.0955,87.5,87.75,B5,83,0.25,21,3.5
167,50.0955,50.2545,87.75,88,A#5,82,0.25,21,3.75
168,50.2545,50.625,88,88,C#6,85,0,22,0
169,50.5455,50.7341,88,89,B5,83,1,22,0
170,50.775,51.0045,89,89,A5,81,0,22,1
171,51.0341,51.4341,89,90,G5,79,1,22,1
172,51.2955,51.6159,90,90,F#5,78,0,22,2
173,51.5955,52.025,90,91.5,E5,76,1.5,22,2
174,52.0545,52.2841,91.5,92,D5,74,0.5,22,3.5
175,52.3341,52.8659,92,93,C#5,73,1,23,0
177,55.0545,55.1545,97.5,97.75,A5,81,0.25,24,0
178,55.1545,55.4955,97.75,98,A5,81,0.25,24,0.25
179,55.26816667,55.4955,98,98.5,A5,81,0.5,24,0.5
180,55.4955,55.7159,98.5,99,G#5,80,0.5,24,1
181,55.7955,55.9159,99,99.5,A5,81,0.5,24,1.5
182,55.9659,56.1341,99.5,100,G#5,80,0.5,24,2
183,56.2841,57.1545,100,101,A5,81,1,25,0
185,57.1545,57.6841,101.5,102,D6,86,0.5,25,1.5
186,57.6841,57.8545,102,102.5,D6,86,0.5,25,2
187,57.8545,57.925,102.5,103,D6,86,0.5,25,2.5
188,57.925,58.175,103,103.5,F#5,78,0.5,25,3
189,58.175,58.4659,103.5,104,B5,83,0.5,25,3.5
190,58.4659,58.7045,104,104.5,A5,81,0.5,26,0
191,58.7045,59.1841,104.5,105,G5,79,0.5,26,0.5
193,59.1841,59.3341,105.5,105.75,G5,79,0.25,26,1.5
194,59.3341,59.6545,105.75,106,G5,79,0.25,26,1.75
195,59.4409,59.6545,106,106.5,G5,79,0.5,26,2
196,59.6545,59.775,106.5,107,F#5,78,0.5,26,2.5
197,59.875,60.1045,107,107.5,G5,79,0.5,26,3
198,60.1045,60.2545,107.5,108,F#5,78,0.5,26,3.5
199,60.3545,61.175,108,109,G5,79,1,27,0
201,61.15055,61.4159,109.5,110,D#6,87,0.5,27,1.5
202,61.4159,61.525,110,110.5,E6,88,0.5,27,2
203,61.67045,61.925,110.5,111,G#5,80,0.5,27,2.5
204,61.925,62.1545,111,111.5,A5,81,0.5,27,3
205,62.1545,62.4341,111.5,112,E5,76,0.5,27,3.5
206,62.4341,62.7341,112,112.5,G5,79,0.5,28,0
207,62.7341,63.0955,112.5,113,F#5,78,0.5,28,0.5
209,63.2045,63.325,113.5,113.75,A5,81,0.25,28,1.5
210,63.325,63.425,113.75,114,F#5,78,0.25,28,1.75
211,63.425,63.5455,114,114.25,D5,74,0.25,28,2
212,63.5455,63.6659,114.25,114.5,A4,69,0.25,28,2.25
213,63.6659,63.775,114.5,114.75,F#4,66,0.25,28,2.5
214,63.7955,63.8841,114.75,115,D4,62,0.25,28,2.75
215,63.8841,63.9841,115,115.25,G4,67,0.25,28,3
216,63.9841,64.0955,115.25,115.5,E4,64,0.25,28,3.25
217,64.1341,64.2159,115.5,115.75,C#4,61,0.25,28,3.5
218,64.2159,64.2455,115.75,116,A3,57,0.25,28,3.75
219,64.3659,64.475,116,116.25,F#4,66,0.25,29,0
220,64.475,64.575,116.25,116.5,D4,62,0.25,29,0.25
221,64.575,64.6955,116.5,116.75,G4,67,0.25,29,0.5
222,64.6955,64.7955,116.75,117,E4,64,0.25,29,0.75
223,64.8545,65.0841,117,117.5,A4,69,0.5,29,1
224,65.0841,65.2159,117.5,117.75,A5,81,0.25,29,1.5
225,65.2159,65.2455,117.75,118,F#5,78,0.25,29,1.75
226,65.325,65.4545,118,118.25,D5,74,0.25,29,2
227,65.4545,65.5545,118.25,118.5,A4,69,0.25,29,2.25
228,65.5545,65.6659,118.5,118.75,F#4,66,0.25,29,2.5
229,65.6841,65.7955,118.75,119,D4,62,0.25,29,2.75
230,65.7955,65.8955,119,119.25,G4,67,0.25,29,3
231,65.8955,66.0159,119.25,119.5,E4,64,0.25,29,3.25
232,66.025,66.1455,119.5,119.75,C#4,61,0.25,29,3.5
233,66.13975,66.2545,119.75,120,A3,57,0.25,29,3.75
234,66.2545,66.375,120,120.25,F#4,66,0.25,30,0
235,66.375,66.475,120.25,120.5,D4,62,0.25,30,0.25
236,66.475,66.5841,120.5,120.75,G4,67,0.25,30,0.5
237,66.5841,66.7341,120.75,121,E4,64,0.25,30,0.75
238,66.7341,67.0045,121,121.5,A4,69,0.5,30,1
240,68.6545,68.7841,125.5,125.75,A4,69,0.25,31,0
241,68.7841,68.8955,125.75,126,F#4,66,0.25,31,0.25
242,68.9045,69.0159,126,126.25,B4,71,0.25,31,0.5
243,69.0159,69.1545,126.25,126.5,G4,67,0.25,31,0.75
244,69.1841,69.275,126.5,126.75,C#5,73,0.25,31,1
245,69.275,69.3841,126.75,127,A4,69,0.25,31,1.25
246,69.3841,69.5045,127,127.25,D5,74,0.25,31,1.5
247,69.5045,69.625,127.25,127.5,A4,69,0.25,31,1.75
248,69.6455,69.7455,127.5,127.75,E5,76,0.25,31,2
249,69.7455,69.8545,127.75,128,C#5,73,0.25,31,2.25
250,69.8545,69.9659,128,128.25,F#5,78,0.25,32,0
251,69.9659,70.1341,128.25,128.5,D5,74,0.25,32,0.25
252,70.175,70.2159,128.5,128.75,F#5,78,0.25,32,0.5
253,70.2159,70.3341,128.75,129,E5,76,0.25,32,0.75
254,70.3341,70.4545,129,129.25,A5,81,0.25,32,1
255,70.4545,70.4659,129.25,129.5,F#5,78,0.25,32,1.25
256,70.6045,70.7045,129.5,129.75,A#5,82,0.25,32,1.5
257,70.7045,70.7955,129.75,130,F#5,78,0.25,32,1.75
258,70.9159,71.425,130,131,B5,83,1,32,2
259,71.425,71.8955,131,132,D6,86,1,32,3
260,71.9659,73.0045,132,134.25,E5,76,2.25,33,0
261,73.075,73.225,134.25,134.5,F#5,78,0.25,33,2.25
262,73.225,73.3545,134.5,134.75,G5,79,0.25,33,2.5
263,73.3545,73.4659,134.75,135,F#5,78,0.25,33,2.75
264,73.4659,73.7455,135,135,A5,81,0,33,3
265,73.625,75.3341,135,135.5,G5,79,0.5,33,3
266,73.778,73.8545,135.5,135.75,F#5,78,0.25,33,3.5
267,73.8545,73.9841,135.75,136,E5,76,0.25,33,3.75
268,74.0045,74.6045,136,137,D5,74,1,34,0
270,76.0341,77.0341,140,142,D4,62,2,35,0
271,77.0545,78.0659,142,144,E4,64,2,35,2
272,78.0955,78.4659,144,145,F#4,66,1,36,0
273,78.5341,78.7841,145,145,A4,69,0,36,1
274,78.6045,78.9159,145,146,G4,67,1,36,1
275,79.0545,79.5341,146,147,E4,64,1,36,2
277,79.82362,80.0159,148,148.5,D4,62,0.5,37,0
278,80.0159,80.3045,148,148.5,D4,62,0.5,37,0
279,80.3159,80.4455,148.5,148.75,E4,64,0.25,37,0.5
281,80.4458375,80.4545,148.75,149,F#4,66,0.25,37,0.75
282,80.4545,80.6545,149,149.25,G4,67,0.25,37,1
283,80.6545,80.7659,149.25,149.5,A4,69,0.25,37,1.25
284,80.7659,80.875,149.5,149.75,B4,71,0.25,37,1.5
285,80.8955,81.0045,149.75,150,C#5,73,0.25,37,1.75
286,81.0045,81.0955,150,150.25,D5,74,0.25,37,2
287,81.0955,81.2159,150.25,150.5,E5,76,0.25,37,2.25
288,81.2159,81.2955,150.5,150.75,F#5,78,0.25,37,2.5
289,81.2955,81.4545,150.75,151,G5,79,0.25,37,2.75
290,81.4205,81.5455,151,151.25,A5,81,0.25,37,3
291,81.5455,81.6659,151.25,151.5,B5,83,0.25,37,3.25
292,81.6659,81.775,151.5,151.75,C#6,85,0.25,37,3.5
293,81.775,82.1841,151.75,152,D6,86,0.25,37,3.75
294,81.91516667,82.1955,152,152.5,D6,86,0.5,38,0
295,82.1955,82.6841,152.5,152.75,B5,83,0.25,38,0.5
297,82.4398,82.6841,153,153.5,B5,83,0.5,38,1
298,82.6841,83.0545,153.5,153.75,G5,79,0.25,38,1.5
300,83.0545,83.275,154,154.5,G5,79,0.5,38,2
301,83.275,83.9659,154.5,154.75,E5,76,0.25,38,2.5
303,83.9659,84.1159,156,156.25,F#5,78,0.25,39,0
304,84.1159,84.2341,156.25,156.5,G5,79,0.25,39,0.25
305,84.2341,84.375,156.5,156.75,A5,81,0.25,39,0.5
306,84.375,84.4955,156.75,157,B5,83,0.25,39,0.75
307,84.4955,84.6159,157,157.25,A5,81,0.25,39,1
308,84.6159,84.7045,157.25,157.5,B5,83,0.25,39,1.25
309,84.7045,84.825,157.5,157.75,C#6,85,0.25,39,1.5
310,84.825,84.9955,157.75,158,D6,86,0.25,39,1.75
311,85.2955,85.5159,158,160,E5,76,2,39,2
313,85.6955,86.0955,160,160,E5,76,0,39,4
314,85.925,88.0545,160,161,D5,74,1,40,0
316,88.1841,92.5455,164,173,A5,81,9,41,0
318,92.8659,92.9455,173.5,173.5,E6,88,0,43,0
319,92.9955,93.3841,173.5,173.75,D6,86,0.25,43,0
320,93.0045,93.1841,173.75,174,C#6,85,0.25,43,0.25
321,93.13103333,93.3841,174,174.5,D6,86,0.5,43,0.5
322,93.3841,93.3841,174.5,175,D6,86,0.5,43,1
323,93.5841,93.8341,175,175.5,D6,86,0.5,43,1.5
324,93.8341,93.8659,175.5,176,D6,86,0.5,43,2
325,94.1045,94.175,176,176.125,D6,86,0.125,44,0
326,94.175,94.275,176.125,176.25,E6,88,0.125,44,0.125
327,94.275,94.425,176.25,177,F#6,90,0.75,44,0.25
329,94.8955,95.025,177.5,177.5,E6,88,0,44,1.5
330,95.0159,95.4341,177.5,177.75,D6,86,0.25,44,1.5
331,95.0545,95.1455,177.75,178,C#6,85,0.25,44,1.75
332,95.18103333,95.4341,178,178.5,D6,86,0.5,44,2
333,95.4341,95.4455,178.5,179,D6,86,0.5,44,2.5
334,95.625,95.6341,179,179.5,D6,86,0.5,44,3
335,95.9045,95.9045,179.5,180,D6,86,0.5,44,3.5
336,96.15362,96.2159,180,180.125,D6,86,0.125,45,0
337,96.2159,96.3045,180.125,180.25,E6,88,0.125,45,0.125
338,96.3045,96.5841,180.25,181,F#6,90,0.75,45,0.25
339,96.6659,96.7341,181,181.125,B5,83,0.125,45,1
340,96.7352,96.8045,181.125,181.25,C#6,85,0.125,45,1.125
341,96.8045,97.025,181.25,182,D6,86,0.75,45,1.25
342,97.2159,97.2955,182,182.125,G5,79,0.125,45,2
343,97.2955,97.3545,182.125,182.25,A5,81,0.125,45,2.125
344,97.3659,97.6545,182.25,183,B5,83,0.75,45,2.25
345,97.6955,97.7841,183,183.125,E5,76,0.125,45,3
346,97.7841,97.8545,183.125,183.25,F#5,78,0.125,45,3.125
347,97.8659,98.266,183.25,184,G5,79,0.75,45,3.25
348,98.266,99.345,184,186,A4,69,2,46,0
349,99.616,99.866,186,188,E5,76,2,46,2
351,100.034,100.175,188,188,E5,76,0,46,4
352,100.4753333,100.58275,188,188.25,D6,86,0.25,47,0
353,100.58275,100.6901667,188.25,188.5,E6,88,0.25,47,0.25
354,100.6901667,100.7975833,188.5,188.75,F#6,90,0.25,47,0.5
355,100.7975833,100.905,188.75,189,F#6,90,0.25,47,0.75
356,100.905,100.995,189,189.25,B5,83,0.25,47,1
357,100.995,101.175,189.25,189.5,C#6,85,0.25,47,1.25
358,101.125,101.255,189.5,189.75,D6,86,0.25,47,1.5
359,101.255,101.375,189.75,190,D6,86,0.25,47,1.75
360,101.375,101.505,190,190.25,G5,79,0.25,47,2
361,101.505,101.625,190.25,190.5,A5,81,0.25,47,2.25
362,101.625,101.825,190.5,190.75,B5,83,0.25,47,2.5
363,101.725,101.825,190.75,191,B5,83,0.25,47,2.75
364,101.825,101.945,191,191.25,E5,76,0.25,47,3
365,101.945,102.066,191.25,191.5,F#5,78,0.25,47,3.25
366,102.066,102.384,191.5,191.75,G5,79,0.25,47,3.5
367,102.241,102.416,191.75,192,G5,79,0.25,47,3.75
368,102.416,103.634,192,194.25,A3,57,2.25,48,0
369,103.634,103.784,194.25,194.5,A4,69,0.25,48,2.25
370,103.784,103.905,194.5,194.75,G#4,68,0.25,48,2.5
371,103.905,104.016,194.75,195,A4,69,0.25,48,2.75
372,104.016,104.134,195,195.25,B4,71,0.25,48,3
373,104.134,104.266,195.25,195.5,A4,69,0.25,48,3.25
374,104.266,104.395,195.5,195.75,C#5,73,0.25,48,3.5
375,104.395,104.516,195.75,196,A4,69,0.25,48,3.75
376,104.516,104.655,196,196.25,D5,74,0.25,49,0
377,104.655,104.745,196.25,196.5,A4,69,0.25,49,0.25
378,104.745,104.895,196.5,196.75,E5,76,0.25,49,0.5
379,104.945,104.984,196.75,197,A4,69,0.25,49,0.75
380,104.984,105.116,197,197.25,F#5,78,0.25,49,1
381,105.116,105.234,197.25,197.5,A4,69,0.25,49,1.25
382,105.234,105.375,197.5,197.75,G5,79,0.25,49,1.5
383,105.375,105.495,197.75,198,A4,69,0.25,49,1.75
384,105.495,105.616,198,198.25,A5,81,0.25,49,2
385,105.616,105.745,198.25,198.5,A4,69,0.25,49,2.25
386,105.745,105.945,198.5,198.75,B5,83,0.25,49,2.5
387,105.87,105.995,198.75,199,A4,69,0.25,49,2.75
388,105.995,106.134,199,199.25,C#6,85,0.25,49,3
389,106.134,106.225,199.25,199.5,A4,69,0.25,49,3.25
390,106.225,106.475,199.5,199.75,D6,86,0.25,49,3.5
391,106.3705,106.516,199.75,200,A4,69,0.25,49,3.75
392,106.516,107.075,200,201,A5,81,1,50,0
393,107.075,107.345,201,203,A5,81,2,50,1
394,107.345,107.37875,203,203.25,G5,79,0.25,50,3
395,107.37875,107.4125,203.25,203.5,F#5,78,0.25,50,3.25
396,107.4125,107.44625,203.5,203.75,E5,76,0.25,50,3.5
397,107.44625,107.48,203.75,204,D5,74,0.25,50,3.75
398,107.48,108.02,204,208,E5,76,4,51,0
401,108.02,108.155,208,209,D5,74,1,52,0
