note_id,onset,offset,score_position,score_position_offset,note,midi_number,note_duration,bar_id,bar_position
91,67.0705,67.3295,71.75,72.0,F5,77,0.25,17,3.75
92,67.3591,67.7295,72.0,72.5,G5,79,0.5,18,0.0
93,67.8409,68.3795,72.5,73.5,Eb6,87,1.0,18,0.5
94,68.7795,68.7795,73.5,74.0,C#6,85,0.5,18,1.5
95,69.2,69.4909,74.0,74.25,C6,84,0.25,18,2.0
96,69.4909,69.7705,74.25,74.5,Db6,85,0.25,18,2.25
97,69.8205,69.8705,74.5,74.75,C6,84,0.25,18,2.5
98,69.8705,70.0591,74.75,75.0,Bb5,82,0.25,18,2.75
99,70.0591,70.2295,75.0,75.25,Ab5,80,0.25,18,3.0
100,70.2295,70.4,75.25,75.5,C6,84,0.25,18,3.25
101,70.4409,70.6205,75.5,75.75,Ab5,80,0.25,18,3.5
102,70.6205,70.9295,75.75,76.0,F5,77,0.25,18,3.75
103,71.0,71.45,76.0,76.5,Ab5,80,0.5,19,0.0
104,71.4591,72.2591,76.5,77.5,Bb5,82,1.0,19,0.5
105,72.2591,72.7205,77.5,78.0,F5,77,0.5,19,1.5
106,72.8,73.4909,78.0,79.5,Bb5,82,1.5,19,2.0
107,74.05,74.6295,79.5,80.0,B5,83,0.5,19,3.5
108,74.7091,75.9295,80.0,81.5,C6,84,1.5,20,0.0
109,75.9591,76.4591,81.5,82.0,Eb6,87,0.5,20,1.5
110,76.5205,76.95,82.0,82.5,F6,89,0.5,20,2.0
111,76.95,77.4205,82.5,83.0,Eb6,87,0.5,20,2.5
112,77.4205,77.85,83.0,83.5,C6,84,0.5,20,3.0
113,77.8591,78.2591,83.5,84.0,Eb6,87,0.5,20,3.5
114,78.3205,79.5591,84.0,85.5,Ab5,80,1.5,21,0.0
115,79.5591,80.4795,85.5,86.0,Bb5,82,0.5,21,1.5
116,80.4795,81.3,86.0,88.0,Bb5,82,2.0,21,2.0
118,82.0295,82.3091,88.25,88.5,Eb4,63,0.25,22,0.0
119,82.3205,82.4591,88.5,88.75,F4,65,0.25,22,0.25
120,82.5909,82.75,88.75,89.0,Ab4,68,0.25,22,0.5
121,82.75,82.9295,89.0,89.25,Bb4,70,0.25,22,0.75
122,82.9295,83.05,89.25,89.5,C5,72,0.25,22,1.0
123,83.1295,83.3795,89.5,89.75,F5,77,0.25,22,1.25
124,83.3795,83.5705,89.75,90.0,Eb5,75,0.25,22,1.5
125,83.5795,83.7409,90.0,90.25,C5,72,0.25,22,1.75
126,83.75,84.0,90.25,90.5,Db5,73,0.25,22,2.0
127,83.975,84.2,90.5,90.75,F5,77,0.25,22,2.25
128,84.2,84.4591,90.75,91.0,Ab5,80,0.25,22,2.5
129,84.4795,85.1409,91.0,91.75,C6,84,0.75,22,2.75
130,85.1795,85.8205,91.75,92.0,Bb5,82,0.25,22,3.5
131,85.8205,85.95,92.0,93.5,Bb5,82,1.5,23,0.0
132,86.8909,88.8205,93.5,94.0,Ab5,80,0.5,23,1.5
133,87.37272,89.3,94.0,96.0,Ab5,80,2.0,23,2.0
134,89.3,90.4909,96.0,97.5,Bb4,70,1.5,24,0.0
135,89.3091,89.7295,96.0,97.0,G4,67,1.0,24,0.0
135,89.7295,90.6409,96.0,97.0,G4,67,1.0,24,0.0
136,90.1205,90.4909,97.0,98.0,F4,65,1.0,24,1.0
137,90.4909,90.5,97.5,98.0,Bb4,70,0.5,24,1.5
138,91.0,91.9,98.0,99.0,C5,72,1.0,24,2.0
139,91.1591,91.9295,98.0,100.0,E4,64,2.0,24,2.0
140,91.9091,92.3091,99.0,99.5,Bb4,70,0.5,24,3.0
141,92.3205,92.8,99.5,100.0,Ab4,68,0.5,24,3.5
142,92.8,93.4091,100.0,100.75,F4,65,0.75,25,0.0
143,93.55,93.7591,100.75,101.0,F5,77,0.25,25,0.75
144,93.7795,94.15,101.0,101.5,Eb5,75,0.5,25,1.0
145,94.15,94.6295,101.5,102.0,F5,77,0.5,25,1.5
146,94.65,95.0705,102.0,104.0,Ab5,80,2.0,25,2.0
147,96.25,96.6,104.0,104.25,F5,77,0.25,26,0.0
148,96.6409,96.7795,104.25,104.5,Ab4,68,0.25,26,0.25
149,96.8295,96.9909,104.5,104.75,Db5,73,0.25,26,0.5
150,96.9909,97.1705,104.75,105.0,Eb5,75,0.25,26,0.75
151,97.1705,97.3909,105.0,105.25,F5,77,0.25,26,1.0
152,97.4,97.5705,105.25,105.5,Ab4,68,0.25,26,1.25
153,97.5705,97.7795,105.5,105.75,Ab5,80,0.25,26,1.5
154,97.7795,97.8795,105.75,106.0,Ab4,68,0.25,26,1.75
155,97.9909,98.2409,106.0,106.25,Bb5,82,0.25,26,2.0
156,98.3295,98.5,106.25,106.5,Bb4,70,0.25,26,2.25
157,98.5205,98.6909,106.5,106.75,D5,74,0.25,26,2.5
158,98.6909,98.7795,106.75,107.0,F5,77,0.25,26,2.75
159,98.89095,99.091,107.0,107.25,C6,84,0.25,26,3.0
160,99.091,99.209,107.25,107.5,F5,77,0.25,26,3.25
161,99.3,99.409,107.5,107.75,D6,86,0.25,26,3.5
162,99.5,99.5,107.75,108.0,F5,77,0.25,26,3.75
163,99.8,100.98,108.0,109.5,Eb6,87,1.5,27,0.0
164,101.05,101.92,109.5,110.0,Eb5,75,0.5,27,1.5
165,101.4955,101.941,110.0,110.5,Eb5,75,0.5,27,2.0
166,101.941,102.18,110.5,110.75,F5,77,0.25,27,2.5
167,102.18,102.409,110.75,111.0,G5,79,0.25,27,2.75
168,102.95,103.15,112.0,113.5,C6,84,1.5,28,0.0
169,103.3295,103.709,112.0,113.5,Eb6,87,1.5,28,0.0
170,103.709,106.18,113.5,114.0,C6,84,0.5,28,1.5
171,103.541,103.65,113.5,114.0,D6,86,0.5,28,1.5
172,104.1173333,105.27,114.0,115.0,C6,84,1.0,28,2.0
173,105.27,106.141,114.0,115.0,F6,89,1.0,28,2.0
174,106.2,106.58,115.0,115.5,Eb6,87,0.5,28,3.0
175,106.58,106.6,115.5,116.0,D6,86,0.5,28,3.5
176,107.041,107.891,116.0,117.0,Ab5,80,1.0,29,0.0
177,107.5,107.959,116.0,117.0,C6,84,1.0,29,0.0
178,107.959,108.391,117.0,117.5,Bb5,82,0.5,29,1.0
179,108.391,108.8,117.5,118.0,Ab5,80,0.5,29,1.5
180,108.809,110.45,118.0,120.0,F5,77,2.0,29,2.0
181,110.48,110.88,120.0,120.5,Eb5,75,0.5,30,0.0
182,111.009,111.73,120.5,121.5,Eb4,63,1.0,30,0.5
183,111.991,112.38,121.5,122.0,C5,72,0.5,30,1.5
184,112.38,112.62,122.0,122.75,C5,72,0.75,30,2.0
185,113.02,113.341,122.75,123.0,F5,77,0.25,30,2.75
186,113.359,114.08,123.0,123.75,Eb5,75,0.75,30,3.0
187,114.18,114.541,123.75,124.0,F5,77,0.25,30,3.75
188,114.559,119.959,124.0,128.0,Ab5,80,4.0,31,0.0
190,119.959,120.341,131.5,132.0,Ab5,80,0.5,32,0.0
191,120.341,121.159,132.0,133.0,Ab5,80,1.0,33,0.0
192,121.159,121.65,133.0,133.5,G5,79,0.5,33,1.0
193,121.659,122.22,133.5,134.0,Ab5,80,0.5,33,1.5
195,122.65,123.691,134.5,135.5,Bb5,82,1.0,33,2.5
196,123.7,124.341,135.5,136.0,C6,84,0.5,33,3.5
197,124.341,125.07,136.0,144.0,Eb6,87,8.0,34,0.0
