note_id,onset,offset,score_position,score_position_offset,note,midi_number,note_duration,bar_id,bar_position
42,15.615899999999998,15.8341,9.833333333,10.0,F4,65,0.166666667,2,1.833333333
43,15.8341,16.1045,10.0,10.25,E4,64,0.25,2,2.0
44,16.1045,16.3841,10.25,10.5,G4,67,0.25,2,2.25
45,16.3841,16.6659,10.5,10.75,Bb4,70,0.25,2,2.5
46,16.6659,16.945500000000003,10.75,11.0,D5,74,0.25,2,2.75
47,16.945500000000003,17.1659,11.0,11.16666667,C5,72,0.166666667,2,3.0
48,17.1659,17.284100000000002,11.16666667,11.33333333,Bb4,70,0.166666667,2,3.166666667
49,17.2955,17.4659,11.33333333,11.5,A4,69,0.166666667,2,3.333333333
50,17.4659,17.6159,11.5,11.66666667,Bb4,70,0.166666667,2,3.5
51,17.6159,17.825000000000003,11.66666667,11.83333333,A4,69,0.166666667,2,3.666666667
52,17.825000000000003,18.125,11.83333333,12.0,G4,67,0.166666667,2,3.833333333
53,18.125,18.3841,12.0,12.25,A4,69,0.25,3,0.0
54,18.3841,18.6545,12.25,12.5,F4,65,0.25,3,0.25
55,18.6545,18.975,12.5,12.75,A4,69,0.25,3,0.5
56,18.975,19.2545,12.75,13.0,C5,72,0.25,3,0.75
57,19.275,19.575000000000003,13.0,13.25,F5,77,0.25,3,1.0
58,19.575000000000003,19.8545,13.25,13.5,G5,79,0.25,3,1.25
59,19.8545,20.1659,13.5,13.75,A5,81,0.25,3,1.5
60,20.1659,20.475,13.75,14.0,C5,72,0.25,3,1.75
61,20.4841,20.7545,14.0,14.25,D5,74,0.25,3,2.0
62,20.7545,21.065900000000003,14.25,14.5,A4,69,0.25,3,2.25
63,21.065900000000003,21.3045,14.5,14.75,Bb4,70,0.25,3,2.5
64,21.3045,21.584100000000003,14.75,15.0,D5,74,0.25,3,2.75
65,21.584100000000003,21.9159,15.0,15.25,G5,79,0.25,3,3.0
66,21.9159,22.175,15.25,15.5,A5,81,0.25,3,3.25
67,22.175,22.475,15.5,15.75,Bb5,82,0.25,3,3.5
68,22.475,22.7659,15.75,16.0,D5,74,0.25,3,3.75
69,22.7659,23.0341,16.0,16.25,E5,76,0.25,4,0.0
70,23.0341,23.315900000000003,16.25,16.5,Bb4,70,0.25,4,0.25
71,23.315900000000003,23.584100000000003,16.5,16.75,C5,72,0.25,4,0.5
72,23.584100000000003,23.9159,16.75,17.0,G4,67,0.25,4,0.75
73,23.9159,24.2159,17.0,17.25,A4,69,0.25,4,1.0
74,24.2159,24.4841,17.25,17.5,Bb4,70,0.25,4,1.25
75,24.4841,24.7659,17.5,17.75,C5,72,0.25,4,1.5
76,24.7659,25.1159,17.75,18.0,E4,64,0.25,4,1.75
77,25.1159,25.445500000000003,18.0,18.25,F4,65,0.25,4,2.0
78,25.4955,25.7841,18.25,18.5,A3,57,0.25,4,2.25
79,25.7955,26.075000000000003,18.5,18.75,Bb3,58,0.25,4,2.5
80,26.075000000000003,26.3045,18.75,19.0,G4,67,0.25,4,2.75
81,26.3659,26.725,19.0,19.25,C4,60,0.25,4,3.0
82,26.7455,26.9955,19.25,19.5,E4,64,0.25,4,3.25
83,26.9955,27.2455,19.5,19.75,G4,67,0.25,4,3.5
84,27.2455,27.525,19.75,20.0,Bb4,70,0.25,4,3.75
85,27.525,27.8659,20.0,20.25,A4,69,0.25,5,0.0
86,27.8659,28.1159,20.25,20.5,G4,67,0.25,5,0.25
87,28.1159,28.3955,20.5,20.75,F4,65,0.25,5,0.5
88,28.3955,28.7659,20.75,21.0,A4,69,0.25,5,0.75
89,28.7659,29.1159,21.0,21.25,D5,74,0.25,5,1.0
90,29.1159,29.3841,21.25,21.5,F4,65,0.25,5,1.25
91,29.3841,29.6659,21.5,21.75,E4,64,0.25,5,1.5
92,29.6659,29.9841,21.75,22.0,D4,62,0.25,5,1.75
93,29.9841,30.3659,22.0,22.25,C#4,61,0.25,5,2.0
94,30.5045,30.7955,22.25,22.5,E5,76,0.25,5,2.25
95,30.7955,31.065900000000003,22.5,22.75,F5,77,0.25,5,2.5
96,31.065900000000003,31.3159,22.75,23.0,G5,79,0.25,5,2.75
97,31.3159,31.6841,23.0,23.25,A4,69,0.25,5,3.0
98,31.6841,31.945500000000003,23.25,23.5,G5,79,0.25,5,3.25
99,31.945500000000003,32.1841,23.5,23.75,F5,77,0.25,5,3.5
100,32.1841,32.5159,23.75,24.0,E5,76,0.25,5,3.75
101,32.525,32.8159,24.0,24.25,F5,77,0.25,6,0.0
102,32.8159,33.0955,24.25,24.5,E5,76,0.25,6,0.25
103,33.0955,33.384100000000004,24.5,24.75,D5,74,0.25,6,0.5
104,33.384100000000004,33.6955,24.75,25.0,E4,64,0.25,6,0.75
105,33.6955,33.9841,25.0,25.25,D4,62,0.25,6,1.0
106,33.9841,34.295500000000004,25.25,25.5,C4,60,0.25,6,1.25
107,34.295500000000004,34.295500000000004,25.5,25.75,B3,59,0.25,6,1.5
108,34.575,34.5841,25.75,26.0,A3,57,0.25,6,1.75
109,34.9341,35.325,26.0,26.25,G#3,56,0.25,6,2.0
110,35.4341,35.6955,26.25,26.5,B4,71,0.25,6,2.25
111,35.6955,36.0159,26.5,26.75,C5,72,0.25,6,2.5
112,36.0159,36.3045,26.75,27.0,D5,74,0.25,6,2.75
113,36.3045,36.675,27.0,27.25,E4,64,0.25,6,3.0
114,36.675,36.975,27.25,27.5,D5,74,0.25,6,3.25
115,36.975,37.215900000000005,27.5,27.75,C5,72,0.25,6,3.5
116,37.215900000000005,37.5455,27.75,28.0,B4,71,0.25,6,3.75
117,37.5455,37.8545,28.0,28.25,C5,72,0.25,7,0.0
118,37.8545,38.1159,28.25,28.5,B4,71,0.25,7,0.25
119,38.1159,38.3545,28.5,28.75,A4,69,0.25,7,0.5
120,38.375,38.725,28.75,29.0,B4,71,0.25,7,0.75
121,38.725,38.9955,29.0,29.25,C5,72,0.25,7,1.0
122,38.9955,39.0841,29.25,29.375,F5,77,0.125,7,1.25
123,39.0841,39.215900000000005,29.375,29.5,E5,76,0.125,7,1.375
124,39.215900000000005,39.4955,29.5,29.75,D5,74,0.25,7,1.5
125,39.4955,39.7659,29.75,30.0,C5,72,0.25,7,1.75
126,39.7659,40.025,30.0,30.25,B4,71,0.25,7,2.0
127,40.025,40.275,30.25,30.5,A4,69,0.25,7,2.25
128,40.275,40.5545,30.5,30.75,G4,67,0.25,7,2.5
129,40.5545,40.7955,30.75,31.0,A4,69,0.25,7,2.75
130,40.8841,41.1545,31.0,31.25,B4,71,0.25,7,3.0
131,41.1545,41.2659,31.25,31.375,E5,76,0.125,7,3.25
132,41.2659,41.3659,31.375,31.5,D5,74,0.125,7,3.375
133,41.3659,41.5955,31.5,31.75,C5,72,0.25,7,3.5
134,41.6341,41.9455,31.75,32.0,B4,71,0.25,7,3.75
135,41.9455,42.225,32.0,32.25,A4,69,0.25,8,0.0
136,42.225,42.5045,32.25,32.5,G4,67,0.25,8,0.25
137,42.5045,42.7659,32.5,32.75,F4,65,0.25,8,0.5
138,42.7659,42.8841,32.75,32.875,G4,67,0.125,8,0.75
139,42.8841,43.0659,32.875,33.0,A4,69,0.125,8,0.875
140,43.0659,43.3659,33.0,33.25,D4,62,0.25,8,1.0
141,43.3659,43.6659,33.25,33.5,C5,72,0.25,8,1.25
142,43.6659,43.925,33.5,33.75,B4,71,0.25,8,1.5
143,43.925,44.3341,33.75,34.0,A4,69,0.25,8,1.75
144,44.3341,44.5955,34.0,34.25,G#4,68,0.25,8,2.0
145,44.5955,44.8659,34.25,34.5,F#4,66,0.25,8,2.25
146,44.8659,45.1341,34.5,34.75,E4,64,0.25,8,2.5
147,45.1341,45.3955,34.75,35.0,F#4,66,0.25,8,2.75
148,45.3955,45.6545,35.0,35.25,G#4,68,0.25,8,3.0
149,45.6545,45.965900000000005,35.25,35.5,A4,69,0.25,8,3.25
150,45.965900000000005,46.175,35.5,35.75,B4,71,0.25,8,3.5
151,46.1841,46.4841,35.75,36.0,C5,72,0.25,8,3.75
152,46.4841,46.7341,36.0,36.25,D5,74,0.25,9,0.0
153,46.7341,46.9955,36.25,36.5,E5,76,0.25,9,0.25
154,46.9955,47.2455,36.5,36.75,F5,77,0.25,9,0.5
155,47.2455,47.5341,36.75,37.0,E5,76,0.25,9,0.75
156,47.5341,47.8045,37.0,37.25,D5,74,0.25,9,1.0
157,47.8045,48.0455,37.25,37.5,C5,72,0.25,9,1.25
158,48.0455,48.2955,37.5,37.75,B4,71,0.25,9,1.5
159,48.325,48.6159,37.75,38.0,A4,69,0.25,9,1.75
160,48.6159,48.8659,38.0,38.25,G#5,80,0.25,9,2.0
161,48.8659,49.125,38.25,38.5,A5,81,0.25,9,2.25
162,49.125,49.4045,38.5,38.75,B5,83,0.25,9,2.5
163,49.4045,49.6659,38.75,39.0,A5,81,0.25,9,2.75
164,49.6659,49.9341,39.0,39.25,G#5,80,0.25,9,3.0
165,49.9341,50.215900000000005,39.25,39.5,F#5,78,0.25,9,3.25
166,50.215900000000005,50.4545,39.5,39.75,E5,76,0.25,9,3.5
167,50.4545,50.775,39.75,40.0,D5,74,0.25,9,3.75
168,50.775,51.0841,40.0,40.25,C5,72,0.25,10,0.0
169,51.0841,51.1659,40.25,40.375,D5,74,0.125,10,0.25
170,51.1659,51.2841,40.375,40.5,E5,76,0.125,10,0.375
171,51.2841,51.4341,40.5,40.75,F5,77,0.25,10,0.5
172,51.5659,51.8045,40.75,41.0,A5,81,0.25,10,0.75
173,51.8341,52.1045,41.0,41.25,B4,71,0.25,10,1.0
174,52.1045,52.2045,41.25,41.375,C5,72,0.125,10,1.25
175,52.215900000000005,52.3159,41.375,41.5,D5,74,0.125,10,1.375
176,52.3159,52.4545,41.5,41.75,E5,76,0.25,10,1.5
177,52.5659,52.7659,41.75,42.0,G5,79,0.25,10,1.75
178,52.8659,53.1545,42.0,42.25,A4,69,0.25,10,2.0
179,53.1545,53.2341,42.25,42.375,B4,71,0.125,10,2.25
180,53.2341,53.3659,42.375,42.5,C5,72,0.125,10,2.375
181,53.3659,53.6045,42.5,42.75,D5,74,0.25,10,2.5
182,53.6045,53.8159,42.75,43.0,F5,77,0.25,10,2.75
183,53.9341,54.2045,43.0,43.25,G4,67,0.25,10,3.0
184,54.2045,54.3545,43.25,43.375,A4,69,0.125,10,3.25
185,54.2943,54.3841,43.375,43.5,B4,71,0.125,10,3.375
186,54.3841,54.5545,43.5,43.75,C5,72,0.25,10,3.5
187,54.675,54.8455,43.75,44.0,E5,76,0.25,10,3.75
188,54.9455,55.2545,44.0,44.25,F4,65,0.25,11,0.0
189,55.2545,55.3159,44.25,44.375,G4,67,0.125,11,0.25
190,55.3159,55.4841,44.375,44.5,A4,69,0.125,11,0.375
191,55.4841,55.725,44.5,44.75,B4,71,0.25,11,0.5
192,55.725,56.0045,44.75,45.0,D5,74,0.25,11,0.75
193,56.0045,56.2659,45.0,45.25,E4,64,0.25,11,1.0
194,56.2659,56.375,45.25,45.375,F#4,66,0.125,11,1.25
195,56.375,56.475,45.375,45.5,G#4,68,0.125,11,1.375
196,56.475,56.6545,45.5,45.75,A4,69,0.25,11,1.5
197,56.7955,57.0341,45.75,46.0,C5,72,0.25,11,1.75
198,57.175,57.4341,46.0,46.25,D4,62,0.25,11,2.0
199,57.4341,57.7045,46.25,46.5,C#4,61,0.25,11,2.25
200,57.7045,57.9545,46.5,46.75,D4,62,0.25,11,2.5
201,58.0159,58.2341,46.75,47.0,F4,65,0.25,11,2.75
202,58.2545,58.525,47.0,47.25,Bb4,70,0.25,11,3.0
203,58.525,58.775,47.25,47.5,C5,72,0.25,11,3.25
204,58.7841,59.0455,47.5,47.75,D5,74,0.25,11,3.5
205,59.0455,59.3545,47.75,48.0,Bb4,70,0.25,11,3.75
206,59.3545,59.6341,48.0,48.25,F4,65,0.25,12,0.0
207,59.6341,59.8659,48.25,48.5,E4,64,0.25,12,0.25
208,59.8659,60.1159,48.5,48.75,F4,65,0.25,12,0.5
209,60.1159,60.3955,48.75,49.0,Bb4,70,0.25,12,0.75
210,60.3955,60.6159,49.0,49.25,D5,74,0.25,12,1.0
211,60.6341,60.9159,49.25,49.5,E5,76,0.25,12,1.25
212,60.925,61.125,49.5,49.75,F5,77,0.25,12,1.5
213,61.1545,61.4455,49.75,50.0,D5,74,0.25,12,1.75
214,61.4455,61.7841,50.0,50.25,Bb4,70,0.25,12,2.0
215,61.7841,61.9841,50.25,50.5,A4,69,0.25,12,2.25
216,61.9841,62.215900000000005,50.5,50.75,Bb4,70,0.25,12,2.5
217,62.225,62.5045,50.75,51.0,D5,74,0.25,12,2.75
218,62.5045,62.7659,51.0,51.25,F5,77,0.25,12,3.0
219,62.7659,62.875,51.25,51.375,G5,79,0.125,12,3.25
220,62.875,62.9841,51.375,51.5,A5,81,0.125,12,3.375
221,62.9841,63.2545,51.5,51.75,Bb5,82,0.25,12,3.5
222,63.2545,63.565900000000006,51.75,52.0,A5,81,0.25,12,3.75
223,63.565900000000006,63.87500000000001,52.0,52.25,G#5,80,0.25,13,0.0
224,63.87500000000001,64.02499999999999,52.25,52.375,B5,83,0.125,13,0.25
225,64.02499999999999,64.1159,52.375,52.5,A5,81,0.125,13,0.375
226,64.1159,64.30449999999999,52.5,52.75,G#5,80,0.25,13,0.5
227,64.3659,64.4455,52.75,52.875,F5,77,0.125,13,0.75
228,64.4455,64.6159,52.875,53.0,E5,76,0.125,13,0.875
229,64.6159,64.875,53.0,53.25,D5,74,0.25,13,1.0
230,64.875,64.975,53.25,53.375,F5,77,0.125,13,1.25
231,64.975,65.1455,53.375,53.5,E5,76,0.125,13,1.375
232,65.1455,65.4159,53.5,53.75,D5,74,0.25,13,1.5
233,65.4159,65.55449999999999,53.75,53.875,B4,71,0.125,13,1.75
234,65.55449999999999,65.7545,53.875,54.0,A4,69,0.125,13,1.875
235,65.7545,66.07499999999999,54.0,54.25,G#4,68,0.25,13,2.0
236,66.08409999999999,66.30449999999999,54.25,54.5,B4,71,0.25,13,2.25
237,66.4159,66.58409999999999,54.5,54.75,E5,76,0.25,13,2.5
238,66.58409999999999,66.8659,54.75,55.0,G#5,80,0.25,13,2.75
239,66.8659,67.10449999999999,55.0,55.25,B5,83,0.25,13,3.0
240,67.10449999999999,67.425,55.25,55.5,E5,76,0.25,13,3.25
241,67.425,67.7341,55.5,55.75,D6,86,0.25,13,3.5
242,67.7341,67.77499999999999,55.75,55.875,C6,84,0.125,13,3.75
243,67.82499999999999,67.975,55.875,56.0,B5,83,0.125,13,3.875
244,67.975,68.2841,56.0,56.25,C6,84,0.25,14,0.0
245,68.2841,68.4341,56.25,56.375,B5,83,0.125,14,0.25
246,68.4341,68.5341,56.375,56.5,A5,81,0.125,14,0.375
247,68.5341,68.85449999999999,56.5,56.75,G#5,80,0.25,14,0.5
248,68.8659,69.1841,56.75,57.0,A5,81,0.25,14,0.75
249,69.1841,69.4455,57.0,57.16666667,C5,72,0.166666667,14,1.0
250,69.4455,69.5659,57.16666667,57.33333333,D5,74,0.166666667,14,1.166666667
251,69.5659,69.725,57.33333333,57.5,E5,76,0.166666667,14,1.333333333
252,69.77499999999999,69.96589999999999,57.5,57.66666667,D5,74,0.166666667,14,1.5
253,69.96589999999999,70.1545,57.66666667,57.83333333,C5,72,0.166666667,14,1.666666667
254,70.1545,70.3955,57.83333333,58.0,B4,71,0.166666667,14,1.833333333
255,70.3955,71.35449999999999,58.0,58.75,A4,69,0.75,14,2.0
256,71.35449999999999,71.6159,58.75,59.0,B4,71,0.25,14,2.75
257,71.625,71.9159,59.0,59.25,C#5,73,0.25,14,3.0
258,71.9159,72.1455,59.25,59.5,D5,74,0.25,14,3.25
259,72.1455,72.4545,59.5,59.75,E5,76,0.25,14,3.5
260,72.49549999999999,72.79549999999999,59.75,60.0,G4,67,0.25,14,3.75
261,72.79549999999999,73.1659,60.0,60.25,F4,65,0.25,15,0.0
264,73.13409999999999,73.38409999999999,60.25,60.5,D4,62,0.25,15,0.25
265,73.38409999999999,73.60449999999999,60.5,60.75,F4,65,0.25,15,0.5
266,73.63409999999999,73.9045,60.75,61.0,A4,69,0.25,15,0.75
267,73.9045,74.1659,61.0,61.25,D5,74,0.25,15,1.0
268,74.1659,74.425,61.25,61.5,F5,77,0.25,15,1.25
269,74.425,74.6455,61.5,61.75,G#5,80,0.25,15,1.5
270,74.77499999999999,75.175,61.75,62.0,D4,62,0.25,15,1.75
271,75.7545,77.02499999999999,62.0,63.5,A5,81,1.5,15,2.0
272,75.2545,75.725,62.0,63.0,A3,57,1.0,15,2.0
273,75.63409999999999,77.08409999999999,62.0,63.5,C#5,73,1.5,15,2.0
274,75.175,75.63409999999999,62.0,63.0,E4,64,1.0,15,2.0
279,77.6659,78.1659,63.75,64.0,E5,76,0.25,16,0.0
280,77.7909,78.1659,64.0,64.75,E5,76,0.75,17,0.0
281,78.1659,78.83409999999999,64.0,64.75,E5,76,0.75,17,0.0
282,78.82499999999999,79.2341,64.75,65.0,F5,77,0.25,17,0.75
284,79.1545,79.3455,65.0,65.25,E5,76,0.25,17,1.0
285,79.35449999999999,79.6159,65.25,65.5,D5,74,0.25,17,1.25
286,79.6159,79.88409999999999,65.5,65.75,C#5,73,0.25,17,1.5
287,79.88409999999999,80.1545,65.75,66.0,B4,71,0.25,17,1.75
288,80.1545,80.4841,66.0,66.25,A4,69,0.25,17,2.0
289,80.4841,80.5955,66.25,66.375,G4,67,0.125,17,2.25
290,80.5955,80.71589999999999,66.375,66.5,A4,69,0.125,17,2.375
291,80.71589999999999,80.9841,66.5,66.75,Bb4,70,0.25,17,2.5
292,80.9841,81.2545,66.75,67.0,A4,69,0.25,17,2.75
293,81.2545,81.49549999999999,67.0,67.25,G4,67,0.25,17,3.0
294,81.49549999999999,81.79549999999999,67.25,67.5,F4,65,0.25,17,3.25
295,81.79549999999999,82.07499999999999,67.5,67.75,E4,64,0.25,17,3.5
296,82.07499999999999,82.38409999999999,67.75,68.0,F4,65,0.25,17,3.75
297,82.38409999999999,82.63409999999999,68.0,68.25,G4,67,0.25,18,0.0
298,82.63409999999999,82.925,68.25,68.5,F4,65,0.25,18,0.25
299,82.925,83.2045,68.5,68.75,E4,64,0.25,18,0.5
300,83.225,83.4045,68.75,69.0,D4,62,0.25,18,0.75
301,83.55,83.875,69.0,69.25,F5,77,0.25,18,1.0
302,83.875,84.1659,69.25,69.5,A4,69,0.25,18,1.25
303,84.1659,84.3955,69.5,69.75,Bb4,70,0.25,18,1.5
304,84.4159,84.71589999999999,69.75,70.0,D4,62,0.25,18,1.75
305,84.71589999999999,85.02499999999999,70.0,70.25,C4,60,0.25,18,2.0
306,85.02499999999999,85.2841,70.25,70.5,G4,67,0.25,18,2.25
307,85.2841,85.5341,70.5,70.75,Bb4,70,0.25,18,2.5
308,85.5341,85.80449999999999,70.75,71.0,Eb5,75,0.25,18,2.75
309,85.8659,86.1159,71.0,71.25,A4,69,0.25,18,3.0
310,86.1159,86.425,71.25,71.5,C5,72,0.25,18,3.25
311,86.4455,86.60449999999999,71.5,71.75,F5,77,0.25,18,3.5
312,86.625,86.875,71.75,72.0,Eb5,75,0.25,18,3.75
313,86.875,87.1455,72.0,72.25,D5,74,0.25,19,0.0
314,87.1455,87.4159,72.25,72.5,A4,69,0.25,19,0.25
315,87.4159,87.6545,72.5,72.75,Bb4,70,0.25,19,0.5
316,87.6545,87.96589999999999,72.75,73.0,D5,74,0.25,19,0.75
317,88.02499999999999,88.3159,73.0,73.25,Eb4,63,0.25,19,1.0
318,88.3455,88.5955,73.25,73.5,G4,67,0.25,19,1.25
319,88.5955,88.8659,73.5,73.75,A4,69,0.25,19,1.5
320,88.8955,89.07499999999999,73.75,74.0,B4,71,0.25,19,1.75
321,89.0955,89.33409999999999,74.0,74.25,C5,72,0.25,19,2.0
322,89.3455,89.58409999999999,74.25,74.5,D5,74,0.25,19,2.25
323,89.58409999999999,89.8455,74.5,74.75,Eb5,75,0.25,19,2.5
324,89.85449999999999,90.1341,74.75,75.0,C5,72,0.25,19,2.75
325,90.1341,90.3455,75.0,75.16666667,A5,81,0.166666667,19,3.0
326,90.3455,90.4841,75.16666667,75.33333333,G5,79,0.166666667,19,3.166666667
327,90.4841,90.675,75.33333333,75.5,F#5,78,0.166666667,19,3.333333333
328,90.675,90.8159,75.5,75.66666667,G5,79,0.166666667,19,3.5
329,90.8159,90.9841,75.66666667,75.83333333,F#5,78,0.166666667,19,3.666666667
330,90.9841,91.1341,75.83333333,76.0,E5,76,0.166666667,19,3.833333333
331,91.1341,91.4545,76.0,76.25,F#5,78,0.25,20,0.0
332,91.4545,91.5545,76.25,76.375,C5,72,0.125,20,0.25
333,91.5545,91.6659,76.375,76.5,D5,74,0.125,20,0.375
334,91.6659,91.9159,76.5,76.75,Eb5,75,0.25,20,0.5
335,91.9159,92.2659,76.75,77.0,D5,74,0.25,20,0.75
336,92.2659,92.4545,77.0,77.25,C5,72,0.25,20,1.0
337,92.4545,92.5545,77.25,77.375,Bb4,70,0.125,20,1.25
338,92.5545,92.6455,77.375,77.5,A4,69,0.125,20,1.375
339,92.6455,92.8455,77.5,77.75,D5,74,0.25,20,1.5
340,92.925,93.1045,77.75,78.0,C5,72,0.25,20,1.75
341,93.175,93.4841,78.0,78.25,Bb4,70,0.25,20,2.0
342,93.4841,93.5659,78.25,78.375,C5,72,0.125,20,2.25
343,93.5659,93.6841,78.375,78.5,D5,74,0.125,20,2.375
344,93.6841,93.8455,78.5,78.75,Eb5,75,0.25,20,2.5
345,93.9159,94.2045,78.75,79.0,G5,79,0.25,20,2.75
346,94.2045,94.475,79.0,79.25,A4,69,0.25,20,3.0
347,94.475,94.5841,79.25,79.375,Bb4,70,0.125,20,3.25
348,94.5841,94.7045,79.375,79.5,C5,72,0.125,20,3.375
349,94.7045,94.9341,79.5,79.75,D5,74,0.25,20,3.5
350,94.9341,95.2455,79.75,80.0,F5,77,0.25,20,3.75
351,95.2659,95.5159,80.0,80.25,G4,67,0.25,21,0.0
352,95.5159,95.6341,80.25,80.375,A4,69,0.125,21,0.25
353,95.6341,95.725,80.375,80.5,Bb4,70,0.125,21,0.375
354,95.725,95.9455,80.5,80.75,C5,72,0.25,21,0.5
355,95.9659,96.1545,80.75,81.0,Eb5,75,0.25,21,0.75
356,96.225,96.4841,81.0,81.25,F4,65,0.25,21,1.0
357,96.4841,96.6159,81.25,81.375,G4,67,0.125,21,1.25
358,96.6159,96.725,81.375,81.5,A4,69,0.125,21,1.375
359,96.725,96.925,81.5,81.75,Bb4,70,0.25,21,1.5
360,96.975,97.2659,81.75,82.0,D5,74,0.25,21,1.75
361,97.2659,97.6455,82.0,82.25,Eb4,63,0.25,21,2.0
362,97.7045,97.8841,82.25,82.375,G5,79,0.125,21,2.25
363,97.8841,98.0159,82.375,82.5,F5,77,0.125,21,2.375
364,98.0159,98.275,82.5,82.75,Eb5,75,0.25,21,2.5
365,98.2841,98.4045,82.75,82.875,C5,72,0.125,21,2.75
366,98.4045,98.525,82.875,83.0,Bb4,70,0.125,21,2.875
367,98.525,98.8045,83.0,83.25,A4,69,0.25,21,3.0
368,98.8045,98.9045,83.25,83.375,C5,72,0.125,21,3.25
369,98.9045,99.025,83.375,83.5,Bb4,70,0.125,21,3.375
370,99.025,99.305,83.5,83.75,A4,69,0.25,21,3.5
371,99.305,99.425,83.75,83.875,F#4,66,0.125,21,3.75
372,99.425,99.566,83.875,84.0,E4,64,0.125,21,3.875
373,99.575,99.916,84.0,84.25,D4,62,0.25,22,0.0
374,99.925,100.134,84.25,84.5,F#4,66,0.25,22,0.25
375,100.145,100.384,84.5,84.75,A4,69,0.25,22,0.5
376,100.384,100.625,84.75,85.0,C5,72,0.25,22,0.75
377,100.625,100.834,85.0,85.16666667,Eb5,75,0.166666667,22,1.0
378,100.834,101.005,85.16666667,85.33333333,D5,74,0.166666667,22,1.166666667
379,101.005,101.166,85.33333333,85.5,C5,72,0.166666667,22,1.333333333
380,101.166,101.184,85.5,85.66666667,F#5,78,0.166666667,22,1.5
381,101.366,101.525,85.66666667,85.83333333,E5,76,0.166666667,22,1.666666667
382,101.525,101.755,85.83333333,86.0,D5,74,0.166666667,22,1.833333333
383,101.755,102.045,86.0,86.25,Bb5,82,0.25,22,2.0
384,102.045,102.175,86.25,86.375,A5,81,0.125,22,2.25
385,102.175,102.305,86.375,86.5,G5,79,0.125,22,2.375
386,102.305,102.545,86.5,86.75,F#5,78,0.25,22,2.5
387,102.566,102.875,86.75,87.0,G5,79,0.25,22,2.75
388,102.875,103.084,87.0,87.16666667,Bb4,70,0.166666667,22,3.0
389,103.084,103.225,87.16666667,87.33333333,C5,72,0.166666667,22,3.166666667
