note_id,onset,offset,score_position,score_position_offset,note,midi_number,note_duration,bar_id,bar_position
64,48.4295,48.8409,51.0,51.5,Eb5,75,0.5,12,3.0
65,48.9,49.25,51.5,52.0,C5,72,0.5,12,3.5
66,49.2591,50.3,52.0,53.0,C5,72,1.0,13,0.0
67,49.6205,50.1795,52.0,54.0,F4,65,2.0,13,0.0
68,50.2591,50.6591,53.0,53.5,Bb4,70,0.5,13,1.0
69,50.6591,51.1591,53.5,54.0,Ab4,68,0.5,13,1.5
70,51.1591,53.0091,54.0,56.0,F4,65,2.0,13,2.0
72,53.0591,54.0909,56.0,57.5,Eb4,63,1.5,14,0.0
73,54.5091,55.8091,57.5,58.0,C5,72,0.5,14,1.5
74,54.9629,55.8705,58.0,59.0,C5,72,1.0,14,2.0
75,55.8705,56.4705,59.0,60.0,Bb4,70,1.0,14,3.0
76,56.7295,59.4705,60.0,64.0,Ab4,68,4.0,15,0.0
77,60.0409,60.2295,64.0,65.5,Eb4,63,1.5,16,0.0
78,60.2295,61.9409,65.5,66.0,Eb4,63,0.5,16,1.5
79,61.9909,62.75,66.0,67.0,F4,65,1.0,16,2.0
80,62.9409,63.7295,67.0,68.0,Ab4,68,1.0,16,3.0
81,63.8705,64.5,68.0,68.75,Bb4,70,0.75,17,0.0
82,64.5,64.5909,68.75,68.875,C5,72,0.125,17,0.75
83,64.5909,64.7295,68.875,69.0,Bb4,70,0.125,17,0.875
84,64.7295,65.2,69.0,69.5,Ab4,68,0.5,17,1.0
85,65.2,65.6409,69.5,70.0,Bb4,70,0.5,17,1.5
86,65.6591,66.3091,70.0,70.75,C5,72,0.75,17,2.0
87,66.3091,66.6091,70.75,71.0,F5,77,0.25,17,2.75
88,66.6091,66.8795,71.0,71.25,Eb5,75,0.25,17,3.0
89,66.8795,66.8795,71.25,71.5,C5,72,0.25,17,3.25
90,67.0909,67.2205,71.5,71.75,Eb5,75,0.25,17,3.5
91,67.2205,67.4591,71.75,72.0,F5,77,0.25,17,3.75
92,67.4909,67.8295,72.0,72.5,G5,79,0.5,18,0.0
93,68.2909,68.75,72.5,73.5,Eb6,87,1.0,18,0.5
94,68.9795,69.3409,73.5,74.0,C6,84,0.5,18,1.5
95,69.3409,69.35,74.0,74.25,C6,84,0.25,18,2.0
96,69.7,69.7409,74.25,74.5,Db6,85,0.25,18,2.25
97,69.8909,70.0909,74.5,74.75,C6,84,0.25,18,2.5
98,70.0909,70.2795,74.75,75.0,Bb5,82,0.25,18,2.75
99,70.2795,70.4705,75.0,75.25,Ab5,80,0.25,18,3.0
100,70.4909,70.6705,75.25,75.5,C6,84,0.25,18,3.25
101,70.7091,70.8909,75.5,75.75,Ab5,80,0.25,18,3.5
102,70.9,71.2205,75.75,76.0,F5,77,0.25,18,3.75
103,71.2409,71.75,76.0,76.5,Ab5,80,0.5,19,0.0
104,71.75,72.6409,76.5,77.5,Bb5,82,1.0,19,0.5
105,72.6409,73.1,77.5,78.0,F5,77,0.5,19,1.5
106,73.2,74.3091,78.0,79.5,Bb5,82,1.5,19,2.0
107,74.5091,74.9909,79.5,80.0,B5,83,0.5,19,3.5
108,75.4795,76.4295,80.0,81.5,C6,84,1.5,20,0.0
109,76.4295,76.9795,81.5,82.0,Eb6,87,0.5,20,1.5
110,76.9909,77.4091,82.0,82.5,F6,89,0.5,20,2.0
111,77.5705,77.8909,82.5,83.0,Eb6,87,0.5,20,2.5
112,77.8909,78.2591,83.0,83.5,C6,84,0.5,20,3.0
113,78.3091,78.7295,83.5,84.0,Eb6,87,0.5,20,3.5
114,78.8295,80.0705,84.0,85.5,Ab5,80,1.5,21,0.0
115,80.0705,82.0705,85.5,86.0,Bb5,82,0.5,21,1.5
116,80.54859091,82.46095455,86.0,88.0,Bb5,82,2.0,21,2.0
118,82.7,83.0205,88.25,88.5,Eb4,63,0.25,22,0.0
119,83.0205,83.1591,88.5,88.75,F4,65,0.25,22,0.25
120,83.2591,83.4409,88.75,89.0,Ab4,68,0.25,22,0.5
121,83.4705,83.65,89.0,89.25,Bb4,70,0.25,22,0.75
122,83.65,83.8,89.25,89.5,C5,72,0.25,22,1.0
123,83.8705,84.0909,89.5,89.75,F5,77,0.25,22,1.25
124,84.0909,84.2705,89.75,90.0,Eb5,75,0.25,22,1.5
125,84.3,84.55,90.0,90.25,C5,72,0.25,22,1.75
126,84.6,84.7205,90.25,90.5,Db5,73,0.25,22,2.0
127,84.7205,84.9205,90.5,90.75,F5,77,0.25,22,2.25
128,84.9295,85.2295,90.75,91.0,Ab5,80,0.25,22,2.5
129,85.2295,85.5091,91.0,91.75,C6,84,0.75,22,2.75
130,85.5091,86.0091,91.75,92.0,C6,84,0.25,22,3.5
131,86.0091,87.8205,92.0,93.5,Bb5,82,1.5,23,0.0
132,87.8295,89.7591,93.5,94.0,Ab5,80,0.5,23,1.5
133,88.33178,90.3409,94.0,96.0,Ab5,80,2.0,23,2.0
134,90.3409,92.1205,96.0,97.5,Bb4,70,1.5,24,0.0
135,90.6705,91.35,96.0,97.0,G4,67,1.0,24,0.0
136,91.25,91.7091,97.0,98.0,F4,65,1.0,24,1.0
137,91.84393333,92.1409,97.5,98.0,Bb4,70,0.5,24,1.5
138,92.1409,93.0409,98.0,99.0,C5,72,1.0,24,2.0
139,92.2295,93.0409,98.0,100.0,E4,64,2.0,24,2.0
140,93.0409,93.4295,99.0,99.5,Bb4,70,0.5,24,3.0
141,93.4591,93.9,99.5,100.0,Ab4,68,0.5,24,3.5
142,93.9,94.5091,100.0,100.75,F4,65,0.75,25,0.0
143,94.6409,94.8591,100.75,101.0,F5,77,0.25,25,0.75
144,94.9091,95.2705,101.0,101.5,Eb5,75,0.5,25,1.0
145,95.3091,95.7795,101.5,102.0,F5,77,0.5,25,1.5
146,95.7795,97.3591,102.0,104.0,Ab5,80,2.0,25,2.0
147,97.4205,97.7795,104.0,104.25,F5,77,0.25,26,0.0
148,97.8091,97.9705,104.25,104.5,Ab4,68,0.25,26,0.25
149,97.9909,98.1705,104.5,104.75,Db5,73,0.25,26,0.5
150,98.1705,98.3091,104.75,105.0,Eb5,75,0.25,26,0.75
151,98.3091,98.591,105.0,105.25,F5,77,0.25,26,1.0
152,98.591,98.759,105.25,105.5,Ab4,68,0.25,26,1.25
153,98.759,98.98,105.5,105.75,Ab5,80,0.25,26,1.5
154,98.98,98.991,105.75,106.0,Ab4,68,0.25,26,1.75
155,99.2,99.45,106.0,106.25,Bb5,82,0.25,26,2.0
156,99.55,99.57,106.25,106.5,Bb4,70,0.25,26,2.25
157,99.709,99.87,106.5,106.75,D5,74,0.25,26,2.5
158,99.87,99.97,106.75,107.0,F5,77,0.25,26,2.75
159,100.091,100.209,107.0,107.25,B5,83,0.25,26,3.0
160,100.341,100.48,107.25,107.5,F5,77,0.25,26,3.25
161,100.48,100.63,107.5,107.75,D6,86,0.25,26,3.5
162,100.659,100.98,107.75,108.0,F5,77,0.25,26,3.75
163,100.98,102.27,108.0,109.5,Eb6,87,1.5,27,0.0
164,102.27,103.13,109.5,110.0,Eb5,75,0.5,27,1.5
165,102.72,103.17,110.0,110.5,Eb5,75,0.5,27,2.0
166,103.17,103.37,110.5,110.75,F5,77,0.25,27,2.5
167,103.37,103.559,110.75,111.0,G5,79,0.25,27,2.75
168,104.891,105.18,112.0,113.5,C6,84,1.5,28,0.0
169,104.87,104.891,112.0,113.5,Eb6,87,1.5,28,0.0
170,106.57,106.97,113.5,114.0,C6,84,0.5,28,1.5
171,106.559,106.641,113.5,114.0,Eb6,87,0.5,28,1.5
172,107.17,107.5,114.0,115.0,C6,84,1.0,28,2.0
173,107.03,107.591,114.0,115.0,F6,89,1.0,28,2.0
174,107.62,108.009,115.0,115.5,Eb6,87,0.5,28,3.0
175,108.15,108.441,115.5,116.0,C6,84,0.5,28,3.5
176,108.491,109.07,116.0,117.0,Ab5,80,1.0,29,0.0
177,109.041,109.541,116.0,117.0,C6,84,1.0,29,0.0
178,109.5,109.5,117.0,117.5,Bb5,82,0.5,29,1.0
179,109.93,110.4,117.5,118.0,Ab5,80,0.5,29,1.5
180,110.4,112.091,118.0,120.0,F5,77,2.0,29,2.0
181,112.091,112.57,120.0,120.5,Eb5,75,0.5,30,0.0
182,112.741,113.359,120.5,121.5,Eb4,63,1.0,30,0.5
183,113.6,114.741,121.5,122.0,C5,72,0.5,30,1.5
184,114.108,114.87,122.0,122.75,C5,72,0.75,30,2.0
185,114.87,115.091,122.75,123.0,F5,77,0.25,30,2.75
186,115.1,115.77,123.0,123.75,Eb5,75,0.75,30,3.0
187,115.82,116.13,123.75,124.0,F5,77,0.25,30,3.75
188,116.141,119.55,124.0,128.0,Ab5,80,4.0,31,0.0
190,122.17,122.47,131.5,132.0,Ab5,80,0.5,32,0.0
191,122.63,122.92,132.0,133.0,Ab5,80,1.0,33,0.0
192,123.35,123.809,133.0,133.5,G5,79,0.5,33,1.0
193,123.809,124.309,133.5,134.0,Ab5,80,0.5,33,1.5
195,124.759,124.98,134.5,135.5,Bb5,82,1.0,33,2.5
196,125.72,126.909,135.5,136.0,C6,84,0.5,33,3.5
197,126.97,131.62,136.0,144.0,Eb6,87,8.0,34,0.0
