note_id,onset,offset,score_position,score_position_offset,note,midi_number,note_duration,bar_id,bar_position
37,37.2659,38.2045,36.0,37.0,F5,77,1.0,9,0.0
38,38.2159,38.675,37.0,37.5,Eb5,75,0.5,9,1.0
39,38.675,39.1341,37.5,38.0,F5,77,0.5,9,1.5
40,39.1841,40.4045,38.0,40.0,Ab5,80,2.0,9,2.0
41,41.1955,42.4955,40.0,40.5,Db4,61,0.5,10,0.0
42,41.075,41.7341,40.0,40.5,F4,65,0.5,10,0.0
43,41.2947,41.7341,40.5,41.5,Db4,61,1.0,10,0.5
44,41.7341,42.6545,40.5,41.5,F4,65,1.0,10,0.5
45,42.6159,43.0955,41.5,42.0,Eb4,63,0.5,10,1.5
46,42.5659,43.125,41.5,42.0,Ab4,68,0.5,10,1.5
47,43.075,44.0455,42.0,43.0,D4,62,1.0,10,2.0
48,43.1159,44.0545,42.0,43.0,Bb4,70,1.0,10,2.0
49,44.0455,44.9455,43.0,44.0,F4,65,1.0,10,3.0
50,44.0455,44.8841,43.0,44.0,C5,72,1.0,10,3.0
51,44.9659,45.0841,44.0,46.0,D5,74,2.0,11,0.0
52,44.9955,45.2045,44.0,48.0,F#4,66,4.0,11,0.0
53,47.05807778,47.3159,46.0,46.5,Eb5,75,0.5,11,2.0
54,47.3159,48.4341,46.5,47.5,F5,77,1.0,11,2.5
55,48.4545,49.0045,47.5,48.0,Eb5,75,0.5,11,3.5
56,49.2159,49.8341,48.0,49.0,Eb5,75,1.0,12,0.0
57,49.0045,49.4545,48.0,48.5,C5,72,0.5,12,0.0
58,49.4659,49.775,48.5,49.0,Bb4,70,0.5,12,0.5
59,49.8341,50.7455,49.0,50.0,Eb5,75,1.0,12,1.0
60,49.8841,50.2159,49.0,49.5,Ab4,68,0.5,12,1.0
61,50.325,50.7159,49.5,50.0,G4,67,0.5,12,1.5
62,50.7159,51.6341,50.0,51.0,F5,77,1.0,12,2.0
63,50.775,51.6955,50.0,52.0,Gb4,66,2.0,12,2.0
64,51.6841,52.075,51.0,51.5,Eb5,75,0.5,12,3.0
65,52.5455,52.9841,51.5,52.0,C5,72,0.5,12,3.5
66,52.6917,52.9841,52.0,53.0,C5,72,1.0,13,0.0
67,52.9841,53.525,52.0,54.0,F4,65,2.0,13,0.0
68,53.5659,53.9659,53.0,53.5,Bb4,70,0.5,13,1.0
69,54.025,54.4955,53.5,54.0,Ab4,68,0.5,13,1.5
70,54.5045,56.4545,54.0,56.0,F4,65,2.0,13,2.0
72,56.4455,57.6159,56.0,57.5,Eb4,63,1.5,14,0.0
73,57.9341,59.3545,57.5,58.0,C5,72,0.5,14,1.5
74,58.40756667,59.3545,58.0,59.0,C5,72,1.0,14,2.0
75,59.3545,60.3045,59.0,60.0,Bb4,70,1.0,14,3.0
76,60.3045,63.625,60.0,64.0,Ab4,68,4.0,15,0.0
77,63.625,64.8455,64.0,65.5,Eb4,63,1.5,16,0.0
78,64.8455,65.325,65.5,66.0,Eb4,63,0.5,16,1.5
79,65.3341,66.1341,66.0,67.0,F4,65,1.0,16,2.0
80,66.2659,67.1159,67.0,68.0,Ab4,68,1.0,16,3.0
81,67.1159,67.7955,68.0,68.75,Bb4,70,0.75,17,0.0
82,67.7955,67.8955,68.75,68.875,C5,72,0.125,17,0.75
83,67.8955,68.025,68.875,69.0,Bb4,70,0.125,17,0.875
84,68.025,68.475,69.0,69.5,Ab4,68,0.5,17,1.0
85,68.475,68.975,69.5,70.0,Bb4,70,0.5,17,1.5
86,68.975,69.6159,70.0,70.75,C5,72,0.75,17,2.0
87,69.6159,69.9159,70.75,71.0,F5,77,0.25,17,2.75
88,69.9159,70.1659,71.0,71.25,Eb5,75,0.25,17,3.0
89,70.1659,70.375,71.25,71.5,C5,72,0.25,17,3.25
90,70.375,70.5455,71.5,71.75,Eb5,75,0.25,17,3.5
91,70.5455,70.8045,71.75,72.0,F5,77,0.25,17,3.75
92,70.825,71.325,72.0,72.5,G5,79,0.5,18,0.0
93,71.575,72.225,72.5,73.5,Eb6,87,1.0,18,0.5
94,72.3045,72.7045,73.5,74.0,C6,84,0.5,18,1.5
95,72.7045,72.7045,74.0,74.25,C6,84,0.25,18,2.0
96,73.0659,73.275,74.25,74.5,Db6,85,0.25,18,2.25
97,73.275,73.4659,74.5,74.75,C6,84,0.25,18,2.5
98,73.4659,73.6659,74.75,75.0,Bb5,82,0.25,18,2.75
99,73.6659,73.8841,75.0,75.25,Ab5,80,0.25,18,3.0
100,73.8841,74.0841,75.25,75.5,C6,84,0.25,18,3.25
101,74.0841,74.2659,75.5,75.75,Ab5,80,0.25,18,3.5
102,74.2841,74.5341,75.75,76.0,F5,77,0.25,18,3.75
103,74.6159,75.0841,76.0,76.5,Ab5,80,0.5,19,0.0
104,75.0841,75.2659,76.5,77.5,Bb5,82,1.0,19,0.5
105,75.9455,76.2841,77.5,78.0,F5,77,0.5,19,1.5
106,76.4545,77.7455,78.0,79.5,Bb5,82,1.5,19,2.0
107,77.8159,78.3545,79.5,80.0,B5,83,0.5,19,3.5
108,78.3545,78.3545,80.0,81.5,C6,84,1.5,20,0.0
109,79.6341,80.1159,81.5,82.0,Eb6,87,0.5,20,1.5
110,80.1159,80.7341,82.0,82.5,F6,89,0.5,20,2.0
111,80.7841,81.0955,82.5,83.0,Eb6,87,0.5,20,2.5
112,81.0955,81.525,83.0,83.5,C6,84,0.5,20,3.0
113,81.525,81.975,83.5,84.0,Eb6,87,0.5,20,3.5
114,82.0545,83.325,84.0,85.5,Ab5,80,1.5,21,0.0
115,83.325,84.2955,85.5,86.0,Bb5,82,0.5,21,1.5
116,84.2955,85.4455,86.0,88.0,Bb5,82,2.0,21,2.0
118,86.125,86.4545,88.25,88.5,Eb4,63,0.25,22,0.0
119,86.4545,86.6455,88.5,88.75,F4,65,0.25,22,0.25
120,86.7159,86.9341,88.75,89.0,Ab4,68,0.25,22,0.5
121,86.9455,87.1455,89.0,89.25,Bb4,70,0.25,22,0.75
122,87.1455,87.2955,89.25,89.5,C5,72,0.25,22,1.0
123,87.3545,87.5955,89.5,89.75,F5,77,0.25,22,1.25
124,87.5955,87.8159,89.75,90.0,Eb5,75,0.25,22,1.5
125,87.8159,88.0045,90.0,90.25,C5,72,0.25,22,1.75
126,88.0159,88.2159,90.25,90.5,Db5,73,0.25,22,2.0
127,88.2159,88.4545,90.5,90.75,F5,77,0.25,22,2.25
128,88.475,88.775,90.75,91.0,Ab5,80,0.25,22,2.5
129,88.775,89.6045,91.0,91.75,C6,84,0.75,22,2.75
130,89.6045,90.2841,91.75,92.0,Bb5,82,0.25,22,3.5
131,90.2841,90.4659,92.0,93.5,Bb5,82,1.5,23,0.0
132,90.8045,91.4045,93.5,94.0,Bb5,82,0.5,23,1.5
133,91.4045,93.575,94.0,96.0,Ab5,80,2.0,23,2.0
134,93.8841,95.616,96.0,97.5,Bb4,70,1.5,24,0.0
135,94.0455,94.8159,96.0,97.0,G4,67,1.0,24,0.0
136,94.7455,95.2545,97.0,98.0,F4,65,1.0,24,1.0
137,95.31183333,95.595,97.5,98.0,Bb4,70,0.5,24,1.5
138,95.595,96.525,98.0,99.0,C5,72,1.0,24,2.0
139,95.655,96.545,98.0,100.0,E4,64,2.0,24,2.0
140,96.516,96.955,99.0,99.5,Bb4,70,0.5,24,3.0
141,96.955,97.434,99.5,100.0,Ab4,68,0.5,24,3.5
142,97.434,98.005,100.0,100.75,F4,65,0.75,25,0.0
143,98.125,98.366,100.75,101.0,F5,77,0.25,25,0.75
144,98.375,98.755,101.0,101.5,Eb5,75,0.5,25,1.0
145,98.784,99.275,101.5,102.0,F5,77,0.5,25,1.5
146,99.275,100.975,102.0,104.0,Ab5,80,2.0,25,2.0
147,101.055,101.445,104.0,104.25,F5,77,0.25,26,0.0
148,101.445,101.616,104.25,104.5,Ab4,68,0.25,26,0.25
149,101.655,101.825,104.5,104.75,Db5,73,0.25,26,0.5
150,101.825,101.975,104.75,105.0,Eb5,75,0.25,26,0.75
151,101.975,102.205,105.0,105.25,F5,77,0.25,26,1.0
152,102.245,102.434,105.25,105.5,Ab4,68,0.25,26,1.25
153,102.434,102.705,105.5,105.75,Ab5,80,0.25,26,1.5
154,102.659,102.884,105.75,106.0,Ab4,68,0.25,26,1.75
155,102.884,103.205,106.0,106.25,Bb5,82,0.25,26,2.0
156,103.205,103.366,106.25,106.5,Bb4,70,0.25,26,2.25
157,103.384,103.566,106.5,106.75,D5,74,0.25,26,2.5
158,103.566,103.645,106.75,107.0,F5,77,0.25,26,2.75
159,103.775,103.934,107.0,107.25,C6,84,0.25,26,3.0
160,103.934,104.155,107.25,107.5,F5,77,0.25,26,3.25
161,104.155,104.345,107.5,107.75,D6,86,0.25,26,3.5
162,104.355,104.645,107.75,108.0,F5,77,0.25,26,3.75
163,104.734,105.145,108.0,109.5,Eb6,87,1.5,27,0.0
164,105.709,106.034,109.5,110.0,Eb5,75,0.5,27,1.5
165,106.034,106.925,110.0,110.5,Eb5,75,0.5,27,2.0
166,106.925,107.125,110.5,110.75,F5,77,0.25,27,2.5
167,107.145,107.375,110.75,111.0,G5,79,0.25,27,2.75
168,108.475,109.005,112.0,113.5,C6,84,1.5,28,0.0
169,108.545,109.195,112.0,113.5,Eb6,87,1.5,28,0.0
170,109.005,109.195,113.5,114.0,C6,84,0.5,28,1.5
171,109.195,109.745,113.5,114.0,Eb6,87,0.5,28,1.5
172,109.775,110.266,114.0,115.0,C6,84,1.0,28,2.0
173,110.266,110.616,114.0,115.0,F6,89,1.0,28,2.0
174,111.595,111.945,115.0,115.5,Eb6,87,0.5,28,3.0
175,111.995,112.334,115.5,116.0,C6,84,0.5,28,3.5
176,112.425,113.255,116.0,117.0,Ab5,80,1.0,29,0.0
177,112.865,113.305,116.0,117.0,C6,84,1.0,29,0.0
178,113.305,113.734,117.0,117.5,Bb5,82,0.5,29,1.0
179,113.734,114.184,117.5,118.0,Ab5,80,0.5,29,1.5
180,114.195,115.925,118.0,120.0,F5,77,2.0,29,2.0
181,115.925,116.375,120.0,120.5,Eb5,75,0.5,30,0.0
182,116.505,117.175,120.5,121.5,Eb4,63,1.0,30,0.5
183,117.475,118.005,121.5,122.0,C5,72,0.5,30,1.5
184,118.016,118.655,122.0,122.75,C5,72,0.75,30,2.0
185,118.695,118.975,122.75,123.0,F5,77,0.25,30,2.75
186,118.984,119.766,123.0,123.75,Eb5,75,0.75,30,3.0
187,119.834,120.166,123.75,124.0,F5,77,0.25,30,3.75
188,120.166,123.855,124.0,128.0,Ab5,80,4.0,31,0.0
190,126.466,127.955,131.5,132.0,Ab5,80,0.5,32,0.0
191,126.9623333,127.955,132.0,133.0,Ab5,80,1.0,33,0.0
192,127.955,128.516,133.0,133.5,G5,79,0.5,33,1.0
193,128.516,129.055,133.5,134.0,Ab5,80,0.5,33,1.5
195,129.525,130.745,134.5,135.5,Bb5,82,1.0,33,2.5
196,130.755,131.566,135.5,136.0,C6,84,0.5,33,3.5
197,131.566,137.355,136.0,144.0,Eb6,87,8.0,34,0.0
