note_id,onset,offset,score_position,score_position_offset,note,midi_number,note_duration,bar_id,bar_position
51,17.8955,18.1545,26,26.5,A5,81,0.5,6,1.5
52,18.1545,18.3159,26.5,27,G5,79,0.5,6,2
53,18.4341,18.5545,27,27.5,F#5,78,0.5,6,2.5
54,18.7045,18.8341,27.5,28,E5,76,0.5,6,3
55,18.9841,19.7955,28,29.5,D5,74,1.5,7,0
56,19.7955,20.075,29.5,30,E5,76,0.5,7,1.5
57,20.1455,20.9159,30,31.5,C5,72,1.5,7,2
58,20.9159,21.2545,31.5,32,D5,74,0.5,7,3.5
59,21.2545,21.9841,32,33.5,B4,71,1.5,8,0
60,22.025,22.3841,33.5,34,C5,72,0.5,8,1.5
61,22.3841,23.1341,34,35.5,A4,69,1.5,8,2
62,23.1341,23.6955,35.5,36,E5,76,0.5,8,3.5
64,23.6955,25.3545,36,39,G4,67,3,9,0
65,25.0545,25.3159,39,39.5,B4,71,0.5,9,3
66,25.3159,25.625,39.5,40,A4,69,0.5,9,3.5
67,25.625,26.9545,40,41,G4,67,1,10,0
69,27.825,28.925,44,46,G5,79,2,11,0
70,28.925,29.4455,46,47,B5,83,1,11,2
71,29.525,31.2659,47,48,D6,86,1,11,3
72,31.2659,31.5955,48,50,D6,86,2,12,0
73,31.55887778,31.5955,50,50.25,C#6,85,0.25,12,2
74,31.5955,31.7159,50.25,50.5,E6,88,0.25,12,2.25
75,31.6557,31.7159,50.5,50.75,C#6,85,0.25,12,2.5
76,31.7159,31.8455,50.75,51,D6,86,0.25,12,2.75
78,31.8455,31.9955,51,51.5,C6,84,0.5,12,3
79,31.9841,32.1045,51.5,51.75,B5,83,0.25,12,3.5
80,32.1545,32.275,51.75,52,A5,81,0.25,12,3.75
81,32.3955,32.6455,52,53,G#5,80,1,13,0
82,32.6841,33.1545,53,54,A5,81,1,13,1
83,33.1545,33.3455,54,54.25,C#5,73,0.25,13,2
84,33.3455,33.5841,54.25,54.5,D5,74,0.25,13,2.25
85,33.5841,33.6841,54.5,54.75,D5,74,0.25,13,2.5
86,33.6841,33.7045,54.75,55,D5,74,0.25,13,2.75
87,33.7045,33.8455,55,55,E5,76,0,13,3
88,33.8341,33.9545,55,55.5,D5,74,0.5,13,3
89,33.9455,34.075,55.5,55.75,C5,72,0.25,13,3.5
90,34.075,34.2045,55.75,56,B4,71,0.25,13,3.75
91,34.275,34.775,56,57,G#4,68,1,14,0
92,34.7841,35.1545,57,58,A4,69,1,14,1
94,35.7455,35.825,58.75,59,C#5,73,0.25,14,2.75
95,35.825,36.125,59,59.5,F#5,78,0.5,14,3
96,36.125,36.3659,59.5,60,B5,83,0.5,14,3.5
97,36.3659,36.6159,60,60.5,A5,81,0.5,15,0
98,36.6159,36.9045,60.5,61,G5,79,0.5,15,0.5
99,36.9045,37.6659,61,62.5,G5,79,1.5,15,1
100,37.6659,37.825,62.5,62.75,A5,81,0.25,15,2.5
101,37.825,37.9841,62.75,63,B5,83,0.25,15,2.75
102,37.9841,38.0455,63,63.25,A5,81,0.25,15,3
103,38.0455,38.175,63.25,63.5,G5,79,0.25,15,3.25
104,38.175,38.2841,63.5,63.75,F#5,78,0.25,15,3.5
105,38.2841,38.4159,63.75,64,E5,76,0.25,15,3.75
106,38.4455,38.7341,64,64.5,D5,74,0.5,16,0
107,38.7341,38.975,64.5,65,C#5,73,0.5,16,0.5
109,39.4455,39.725,66,66.5,C#5,73,0.5,16,2
110,39.725,40.3455,66.5,67,D5,74,0.5,16,2.5
112,40.6341,40.8341,68,68.5,D#5,75,0.5,17,0
113,40.8545,41.1841,68.5,69,E5,76,0.5,17,0.5
115,41.6341,41.7545,70,70.25,E5,76,0.25,17,2
116,41.775,41.8545,70.25,70.5,G5,79,0.25,17,2.25
117,41.8545,41.9841,70.5,70.75,F#5,78,0.25,17,2.5
118,41.9841,42.2455,70.75,71,A5,81,0.25,17,2.75
119,42.11136667,42.3659,71,71.5,G5,79,0.5,17,3
120,42.3659,42.5545,71.5,72,G4,67,0.5,17,3.5
121,42.625,42.7955,72,72.5,F#4,66,0.5,18,0
122,42.925,43.1955,72.5,73,A5,81,0.5,18,0.5
123,43.1955,43.4159,73,73.5,G5,79,0.5,18,1
124,43.4159,43.7045,73.5,74,F#5,78,0.5,18,1.5
125,43.7045,43.9455,74,74.5,E5,76,0.5,18,2
126,43.9455,44.2341,74.5,75,D5,74,0.5,18,2.5
127,44.2341,44.4659,75,75.5,C#5,73,0.5,18,3
128,44.4659,44.7841,75.5,76,C5,72,0.5,18,3.5
129,44.7841,46.1045,76,78.5,B4,71,2.5,19,0
130,46.1045,46.225,78.5,78.75,C#5,73,0.25,19,2.5
131,46.225,46.3545,78.75,79,D#5,75,0.25,19,2.75
132,46.3545,46.4545,79,79.25,E5,76,0.25,19,3
133,46.4545,46.5841,79.25,79.5,F#5,78,0.25,19,3.25
134,46.5841,46.7159,79.5,79.75,G5,79,0.25,19,3.5
135,46.7159,46.8545,79.75,80,A5,81,0.25,19,3.75
136,46.8545,46.9955,80,80.25,B5,83,0.25,20,0
137,46.9955,47.125,80.25,80.5,C#6,85,0.25,20,0.25
138,47.125,47.325,80.5,80.75,D6,86,0.25,20,0.5
139,47.3545,47.4045,80.75,81,C#6,85,0.25,20,0.75
140,47.4045,47.525,81,81.25,B5,83,0.25,20,1
141,47.525,47.6545,81.25,81.5,A5,81,0.25,20,1.25
142,47.6545,47.7455,81.5,81.75,G5,79,0.25,20,1.5
143,47.7455,47.9341,81.75,82,F#5,78,0.25,20,1.75
144,47.9341,48.0341,82,82.25,E5,76,0.25,20,2
145,48.0341,48.175,82.25,82.5,D#5,75,0.25,20,2.25
146,48.175,48.2841,82.5,82.75,E5,76,0.25,20,2.5
147,48.2841,48.4159,82.75,83,F#5,78,0.25,20,2.75
148,48.4159,48.5455,83,83.25,G5,79,0.25,20,3
149,48.6159,48.6841,83.25,83.5,A5,81,0.25,20,3.25
150,48.6841,48.825,83.5,83.75,B5,83,0.25,20,3.5
151,48.825,48.9659,83.75,84,A#5,82,0.25,20,3.75
152,48.9659,49.1159,84,84.25,B5,83,0.25,21,0
153,49.125,49.2659,84.25,84.5,C#6,85,0.25,21,0.25
154,49.2659,49.4659,84.5,84.75,D6,86,0.25,21,0.5
155,49.375,49.4841,84.75,85,C#6,85,0.25,21,0.75
156,49.4841,49.6045,85,85.25,B5,83,0.25,21,1
157,49.6045,49.7341,85.25,85.5,A5,81,0.25,21,1.25
158,49.7341,49.8455,85.5,85.75,G5,79,0.25,21,1.5
159,49.8455,49.9955,85.75,86,F#5,78,0.25,21,1.75
160,50.0045,50.1341,86,86.25,E5,76,0.25,21,2
161,50.1341,50.2341,86.25,86.5,D#5,75,0.25,21,2.25
162,50.2341,50.3841,86.5,86.75,E5,76,0.25,21,2.5
163,50.3841,50.5045,86.75,87,F#5,78,0.25,21,2.75
164,50.5045,50.6341,87,87.25,G5,79,0.25,21,3
165,50.6659,50.7455,87.25,87.5,A5,81,0.25,21,3.25
166,50.7455,50.8545,87.5,87.75,B5,83,0.25,21,3.5
167,50.8545,50.9955,87.75,88,A#5,82,0.25,21,3.75
168,50.9955,51.3455,88,88,C#6,85,0,22,0
169,51.2841,51.525,88,89,B5,83,1,22,0
170,51.5455,51.9955,89,89,A5,81,0,22,1
171,51.775,52.3545,89,90,G5,79,1,22,1
173,52.3455,52.8341,90,91.5,E5,76,1.5,22,2
174,52.7841,52.8341,91.5,92,D5,74,0.5,22,3.5
175,53.1659,53.6341,92,93,C#5,73,1,23,0
177,55.4455,55.9455,97.5,97.75,A5,81,0.25,24,0
178,55.9455,56.025,97.75,98,A5,81,0.25,24,0.25
179,56.025,56.3045,98,98.5,A5,81,0.5,24,0.5
180,56.4341,56.5545,98.5,99,G#5,80,0.5,24,1
181,56.6955,56.9159,99,99.5,A5,81,0.5,24,1.5
182,56.9159,57.0841,99.5,100,G#5,80,0.5,24,2
183,57.2455,57.7545,100,101,A5,81,1,25,0
185,57.9955,58.2455,101.5,102,D6,86,0.5,25,1.5
186,58.2455,58.5159,102,102.5,D6,86,0.5,25,2
187,58.5159,58.775,102.5,103,D6,86,0.5,25,2.5
188,58.775,59.025,103,103.5,F#5,78,0.5,25,3
189,59.025,59.2841,103.5,104,B5,83,0.5,25,3.5
190,59.2841,59.5841,104,104.5,A5,81,0.5,26,0
191,59.5841,60.0545,104.5,105,G5,79,0.5,26,0.5
193,60.0545,60.2045,105.5,105.75,G5,79,0.25,26,1.5
194,60.2045,60.5045,105.75,106,G5,79,0.25,26,1.75
195,60.3045,60.5045,106,106.5,G5,79,0.5,26,2
196,60.5045,60.625,106.5,107,F#5,78,0.5,26,2.5
197,60.7045,60.9659,107,107.5,G5,79,0.5,26,3
198,60.9659,61.1159,107.5,108,F#5,78,0.5,26,3.5
199,61.2545,62.0659,108,109,G5,79,1,27,0
201,62.0659,62.3545,109.5,110,D#6,87,0.5,27,1.5
202,62.3545,62.6045,110,110.5,E6,88,0.5,27,2
203,62.6045,62.875,110.5,111,A5,81,0.5,27,2.5
204,62.875,63.0955,111,111.5,A5,81,0.5,27,3
205,63.0955,63.3659,111.5,112,E5,76,0.5,27,3.5
206,63.3659,63.6659,112,112.5,G5,79,0.5,28,0
207,63.6659,63.9841,112.5,113,F#5,78,0.5,28,0.5
209,64.1659,64.2841,113.5,113.75,A5,81,0.25,28,1.5
210,64.2841,64.425,113.75,114,F#5,78,0.25,28,1.75
211,64.425,64.5545,114,114.25,D5,74,0.25,28,2
212,64.5545,64.675,114.25,114.5,A4,69,0.25,28,2.25
213,64.675,64.7841,114.5,114.75,F#4,66,0.25,28,2.5
214,64.8159,64.8841,114.75,115,D4,62,0.25,28,2.75
215,64.8841,64.9955,115,115.25,G4,67,0.25,28,3
216,64.9955,65.1045,115.25,115.5,E4,64,0.25,28,3.25
217,65.1455,65.2455,115.5,115.75,C#4,61,0.25,28,3.5
218,65.2659,65.3659,115.75,116,A3,57,0.25,28,3.75
219,65.3659,65.5045,116,116.25,F#4,66,0.25,29,0
220,65.5045,65.575,116.25,116.5,D4,62,0.25,29,0.25
221,65.575,65.8455,116.5,116.75,G4,67,0.25,29,0.5
222,65.71025,65.8455,116.75,117,E4,64,0.25,29,0.75
223,65.8455,66.125,117,117.5,A4,69,0.5,29,1
224,66.125,66.2341,117.5,117.75,A5,81,0.25,29,1.5
225,66.2341,66.2659,117.75,118,F#5,78,0.25,29,1.75
226,66.425,66.475,118,118.25,D5,74,0.25,29,2
227,66.475,66.575,118.25,118.5,A4,69,0.25,29,2.25
228,66.5955,66.6841,118.5,118.75,F#4,66,0.25,29,2.5
229,66.7159,66.8341,118.75,119,D4,62,0.25,29,2.75
230,66.8341,66.925,119,119.25,G4,67,0.25,29,3
231,66.925,67.025,119.25,119.5,E4,64,0.25,29,3.25
232,67.075,67.1659,119.5,119.75,C#4,61,0.25,29,3.5
233,67.1659,67.175,119.75,120,A3,57,0.25,29,3.75
234,67.2955,67.4341,120,120.25,F#4,66,0.25,30,0
235,67.4341,67.5545,120.25,120.5,D4,62,0.25,30,0.25
236,67.5659,67.6341,120.5,120.75,G4,67,0.25,30,0.5
237,67.6341,67.7545,120.75,121,E4,64,0.25,30,0.75
238,67.775,68.0341,121,121.5,A4,69,0.5,30,1
240,69.9159,69.9841,125.5,125.75,A4,69,0.25,31,0
241,69.9841,70.1045,125.75,126,F#4,66,0.25,31,0.25
242,70.1159,70.225,126,126.25,B4,71,0.25,31,0.5
243,70.2341,70.3841,126.25,126.5,G4,67,0.25,31,0.75
244,70.3841,70.4955,126.5,126.75,C#5,73,0.25,31,1
245,70.4955,70.5955,126.75,127,A4,69,0.25,31,1.25
246,70.5955,70.775,127,127.25,D5,74,0.25,31,1.5
247,70.775,70.8341,127.25,127.5,A4,69,0.25,31,1.75
248,70.8341,70.9841,127.5,127.75,E5,76,0.25,31,2
249,70.9841,71.075,127.75,128,C#5,73,0.25,31,2.25
250,71.075,71.225,128,128.25,F#5,78,0.25,32,0
251,71.225,71.3455,128.25,128.5,D5,74,0.25,32,0.25
252,71.3545,71.475,128.5,128.75,F#5,78,0.25,32,0.5
253,71.475,71.5545,128.75,129,E5,76,0.25,32,0.75
254,71.5955,71.7159,129,129.25,A5,81,0.25,32,1
255,71.7159,71.825,129.25,129.5,F#5,78,0.25,32,1.25
256,71.825,71.9659,129.5,129.75,A#5,82,0.25,32,1.5
257,71.9659,72.0455,129.75,130,F#5,78,0.25,32,1.75
258,72.1455,72.175,130,131,B5,83,1,32,2
259,72.6841,73.225,131,132,D6,86,1,32,3
260,73.225,74.3659,132,134.25,E5,76,2.25,33,0
261,74.4341,74.5955,134.25,134.5,F#5,78,0.25,33,2.25
262,74.5955,74.725,134.5,134.75,G5,79,0.25,33,2.5
263,74.725,74.8341,134.75,135,F#5,78,0.25,33,2.75
264,74.8545,75.0659,135,135,A5,81,0,33,3
265,74.9955,75.125,135,135.5,G5,79,0.5,33,3
266,75.0955,75.2159,135.5,135.75,F#5,78,0.25,33,3.5
267,75.2341,75.3659,135.75,136,E5,76,0.25,33,3.75
268,75.4045,76.4545,136,137,D5,74,1,34,0
270,77.425,78.5045,140,142,D4,62,2,35,0
271,78.7659,79.5659,142,144,E4,64,2,35,2
272,79.6159,80.025,144,145,F#4,66,1,36,0
273,80.1045,80.2659,145,145,A4,69,0,36,1
274,80.1455,80.4659,145,146,G4,67,1,36,1
275,80.625,81.1841,146,147,E4,64,1,36,2
277,81.425,81.625,148,148.5,D4,62,0.5,37,0
278,81.625,81.8659,148,148.5,D4,62,0.5,37,0
279,81.9045,82.025,148.5,148.75,E4,64,0.25,37,0.5
281,82.026,82.0341,148.75,149,F#4,66,0.25,37,0.75
282,82.0341,82.2659,149,149.25,G4,67,0.25,37,1
283,82.2659,82.3545,149.25,149.5,A4,69,0.25,37,1.25
284,82.3545,82.475,149.5,149.75,B4,71,0.25,37,1.5
285,82.475,82.5841,149.75,150,C#5,73,0.25,37,1.75
286,82.6045,82.7045,150,150.25,D5,74,0.25,37,2
287,82.7045,82.7955,150.25,150.5,E5,76,0.25,37,2.25
288,82.8159,82.9341,150.5,150.75,F#5,78,0.25,37,2.5
289,82.9341,83.0841,150.75,151,G5,79,0.25,37,2.75
290,83.0841,83.1455,151,151.25,A5,81,0.25,37,3
291,83.1841,83.275,151.25,151.5,B5,83,0.25,37,3.25
292,83.275,83.3659,151.5,151.75,C#6,85,0.25,37,3.5
293,83.3659,83.7955,151.75,152,D6,86,0.25,37,3.75
294,83.5091,83.7955,152,152.5,D6,86,0.5,38,0
295,83.7955,83.7955,152.5,152.75,B5,83,0.25,38,0.5
297,84.225,84.2841,153,153.5,B5,83,0.5,38,1
298,84.2841,84.8545,153.5,153.75,G5,79,0.25,38,1.5
300,84.5693,84.8545,154,154.5,G5,79,0.5,38,2
301,84.8545,85.5659,154.5,154.75,E5,76,0.25,38,2.5
303,85.5659,85.725,156,156.25,F#5,78,0.25,39,0
304,85.725,85.8455,156.25,156.5,G5,79,0.25,39,0.25
305,85.8659,85.9841,156.5,156.75,A5,81,0.25,39,0.5
306,85.9841,86.1159,156.75,157,B5,83,0.25,39,0.75
307,86.1159,86.2341,157,157.25,A5,81,0.25,39,1
308,86.2341,86.3341,157.25,157.5,B5,83,0.25,39,1.25
309,86.3341,86.4545,157.5,157.75,C#6,85,0.25,39,1.5
310,86.4545,86.6159,157.75,158,D6,86,0.25,39,1.75
311,86.8659,87.025,158,160,E5,76,2,39,2
312,87.5159,87.7341,160,160,D5,74,0,39,4
313,87.625,87.7545,160,160,E5,76,0,39,4
314,87.7341,88.5455,160,161,D5,74,1,40,0
316,89.8341,94.2341,164,173,A5,81,9,41,0
318,94.5955,94.7045,173.5,173.5,E6,88,0,43,0
319,94.6455,95.075,173.5,173.75,D6,86,0.25,43,0
320,94.7159,94.875,173.75,174,C#6,85,0.25,43,0.25
321,94.8356,95.075,174,174.5,D6,86,0.5,43,0.5
322,95.075,95.0841,174.5,175,D6,86,0.5,43,1
323,95.3341,95.5545,175,175.5,D6,86,0.5,43,1.5
324,95.5545,95.575,175.5,176,D6,86,0.5,43,2
325,95.8341,95.875,176,176.125,D6,86,0.125,44,0
326,95.875,95.975,176.125,176.25,E6,88,0.125,44,0.125
327,95.975,96.1545,176.25,177,F#6,90,0.75,44,0.25
329,96.5841,96.7159,177.5,177.5,E6,88,0,44,1.5
330,96.52535714,96.63542857,177.5,177.75,D6,86,0.25,44,1.5
331,96.63542857,96.7455,177.75,178,C#6,85,0.25,44,1.75
332,96.7455,97.1045,178,178.5,D6,86,0.5,44,2
333,97.1045,97.3341,178.5,179,D6,86,0.5,44,2.5
334,97.3341,97.3341,179,179.5,D6,86,0.5,44,3
335,97.5545,97.5545,179.5,180,D6,86,0.5,44,3.5
336,97.7945,97.8545,180,180.125,D6,86,0.125,45,0
337,97.8545,97.9545,180.125,180.25,E6,88,0.125,45,0.125
338,97.9545,98.225,180.25,181,F#6,90,0.75,45,0.25
339,98.26427143,98.3159,181,181.125,B5,83,0.125,45,1
340,98.3159,98.425,181.125,181.25,C6,84,0.125,45,1.125
341,98.4341,98.5545,181.25,182,D6,86,0.75,45,1.25
342,98.8341,98.9455,182,182.125,G5,79,0.125,45,2
343,98.9455,99.0341,182.125,182.25,A5,81,0.125,45,2.125
344,99.1045,99.325,182.25,183,B5,83,0.75,45,2.25
345,99.325,99.425,183,183.125,E5,76,0.125,45,3
346,99.425,99.495,183.125,183.25,F#5,78,0.125,45,3.125
347,99.495,99.845,183.25,184,G5,79,0.75,45,3.25
348,99.945,100.984,184,186,A4,69,2,46,0
349,101.195,101.475,186,188,E5,76,2,46,2
350,101.475,101.634,188,188,E5,76,0,46,4
351,101.634,101.934,188,188,E5,76,0,46,4
352,101.975,102.116,188,188.25,D6,86,0.25,47,0
353,102.116,102.225,188.25,188.5,E6,88,0.25,47,0.25
354,102.1705,102.225,188.5,188.75,F#6,90,0.25,47,0.5
355,102.225,102.466,188.75,189,F#6,90,0.25,47,0.75
356,102.466,102.566,189,189.25,B5,83,0.25,47,1
357,102.566,102.675,189.25,189.5,C#6,85,0.25,47,1.25
358,102.716,102.955,189.5,189.75,D6,86,0.25,47,1.5
359,102.8355,102.955,189.75,190,D6,86,0.25,47,1.75
360,102.955,103.084,190,190.25,G5,79,0.25,47,2
361,103.084,103.225,190.25,190.5,A5,81,0.25,47,2.25
362,103.225,103.425,190.5,190.75,B5,83,0.25,47,2.5
363,103.325,103.425,190.75,191,B5,83,0.25,47,2.75
364,103.425,103.545,191,191.25,E5,76,0.25,47,3
365,103.545,103.666,191.25,191.5,F#5,78,0.25,47,3.25
366,103.666,104.025,191.5,191.75,G5,79,0.25,47,3.5
367,103.866,104.066,191.75,192,G5,79,0.25,47,3.75
368,104.066,104.075,192,194.25,A3,57,2.25,48,0
369,105.266,105.395,194.25,194.5,A4,69,0.25,48,2.25
370,105.395,105.505,194.5,194.75,G#4,68,0.25,48,2.5
371,105.505,105.634,194.75,195,A4,69,0.25,48,2.75
372,105.634,105.775,195,195.25,B4,71,0.25,48,3
373,105.775,105.895,195.25,195.5,A4,69,0.25,48,3.25
374,105.895,106.034,195.5,195.75,C#5,73,0.25,48,3.5
375,106.034,106.134,195.75,196,A4,69,0.25,48,3.75
376,106.134,106.295,196,196.25,D5,74,0.25,49,0
377,106.295,106.384,196.25,196.5,A4,69,0.25,49,0.25
378,106.384,106.484,196.5,196.75,E5,76,0.25,49,0.5
379,106.484,106.616,196.75,197,A4,69,0.25,49,0.75
380,106.616,106.755,197,197.25,F#5,78,0.25,49,1
381,106.755,106.866,197.25,197.5,A4,69,0.25,49,1.25
382,106.866,107.075,197.5,197.75,G5,79,0.25,49,1.5
383,107.075,107.116,197.75,198,A4,69,0.25,49,1.75
384,107.116,107.225,198,198.25,A5,81,0.25,49,2
385,107.225,107.375,198.25,198.5,A4,69,0.25,49,2.25
386,107.375,107.495,198.5,198.75,B5,83,0.25,49,2.5
387,107.5,107.625,198.75,199,A4,69,0.25,49,2.75
388,107.625,107.745,199,199.25,C#6,85,0.25,49,3
389,107.745,107.875,199.25,199.5,A4,69,0.25,49,3.25
390,107.875,108.005,199.5,199.75,D6,86,0.25,49,3.5
391,108.005,108.184,199.75,200,A5,81,0.25,49,3.75
392,108.184,108.695,200,201,A5,81,1,50,0
393,108.695,109.666,201,203,A5,81,2,50,1
394,109.666,109.787375,203,203.25,G5,79,0.25,50,3
395,109.787375,109.90875,203.25,203.5,F#5,78,0.25,50,3.25
396,109.90875,110.030125,203.5,203.75,E5,76,0.25,50,3.5
397,110.030125,110.1515,203.75,204,D5,74,0.25,50,3.75
398,110.1515,112.0935,204,208,E5,76,4,51,0
401,112.0935,112.579,208,209,D5,74,1,52,0
